++KVIDZAFromZGrid
<VARX> Q3Amplitude
2473.770000 2247.650000
2706.450000 2154.820000
+KVIDZALine
ID:Z=21 A=43
21	43
21
0.000000 4913.920000
5.679100 4874.260000
19.281100 4779.290000
35.126300 4692.950000
49.111600 4624.670000
80.348900 4521.180000
127.615000 4401.820000
204.448000 4252.390000
295.945000 4106.750000
439.711000 3920.120000
576.385000 3771.820000
737.012000 3612.140000
879.604000 3479.360000
1022.200000 3354.840000
1164.790000 3239.400000
1307.380000 3131.590000
1449.970000 3030.680000
1592.560000 2936.040000
1735.150000 2847.150000
1877.750000 2763.490000
2020.340000 2684.600000
!
++KVIDZAGrid
<VARX> Q2Amplitude
<VARY> QH1Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_142
<PARAMETER> Runlist=4532-7063
+KVIDZALine
ID:Z=1 A=1
1	1
24
0.000000 30.221600
4.770400 27.813100
8.169360 26.269800
11.704300 24.746900
16.340000 22.956000
23.498600 20.474500
33.484200 17.627500
46.797300 14.704400
65.510200 11.862800
93.021900 9.410060
145.829000 6.976040
224.532000 4.976680
310.344000 3.585820
414.435000 2.688090
539.344000 2.321930
795.283000 1.813990
1051.220000 1.485160
1307.160000 1.258530
1563.100000 1.092190
1819.040000 0.964543
2074.980000 0.863623
2330.910000 0.781831
2586.850000 0.714193
2842.790000 0.657327
+KVIDZALine
ID:Z=1 A=2
1	2
24
0.000000 40.605600
10.589800 35.132800
17.249700 32.082300
26.620300 28.505100
39.071700 24.771400
53.791100 21.464200
83.882200 16.927200
122.980000 13.348800
189.497000 9.670840
271.247000 7.062980
355.534000 5.802500
452.518000 4.802820
556.608000 4.065310
738.689000 3.272590
945.299000 2.661600
1143.650000 2.260780
1341.990000 1.964180
1540.340000 1.736010
1738.680000 1.555270
1937.030000 1.408670
2135.370000 1.287300
2333.720000 1.185180
2532.060000 1.098080
2730.400000 1.022900
+KVIDZALine
ID:Z=1 A=3
1	3
35
0.000000 47.114200
12.220500 41.132500
23.881300 36.188400
36.475000 31.811200
53.733000 27.123500
80.786100 22.147200
115.303000 18.144100
159.613000 14.743100
217.386000 11.844300
283.991000 9.711400
354.833000 8.284750
470.429000 6.839630
551.882000 5.925630
626.512000 5.358790
772.497000 4.617010
911.489000 4.081270
1084.290000 3.593770
1269.110000 3.179470
1453.930000 2.852020
1638.760000 2.585560
1731.170000 2.470060
1823.590000 2.364430
1916.010000 2.267500
2008.430000 2.178250
2100.840000 2.095770
2193.260000 2.019260
2285.680000 1.948090
2378.100000 1.881720
2470.510000 1.819690
2562.930000 1.761630
2655.350000 1.707160
2747.770000 1.655960
2840.180000 1.607740
2932.600000 1.562250
3025.020000 1.519260
+KVIDZALine
ID:Z=2 A=3
2	3
31
0.000000 106.536000
11.193600 98.080900
21.439600 91.304200
31.389700 85.676200
41.923200 80.516400
58.182300 73.678500
79.948800 66.019200
104.320000 59.129300
131.213000 53.363500
163.531000 48.216700
212.658000 42.240000
284.888000 35.531500
365.935000 30.001400
427.814000 26.758300
482.909000 24.658600
549.013000 22.543100
619.503000 20.564100
693.754000 18.789800
769.884000 17.425000
929.843000 14.773900
1071.160000 13.248600
1365.870000 11.070400
1627.160000 9.678220
1888.450000 8.587200
2149.740000 7.718590
2411.040000 7.010020
2672.330000 6.420470
2933.630000 5.922340
3194.930000 5.495930
3456.220000 5.126830
3717.520000 4.804180
+KVIDZALine
ID:Z=2 A=4
2	4
32
0.000000 123.095000
7.425110 115.990000
15.575400 108.989000
29.472400 99.039300
46.422100 89.643100
73.199200 78.807300
111.712000 67.815000
151.624000 59.260300
200.814000 51.410200
273.859000 43.067900
367.920000 35.819600
463.089000 30.798100
562.399000 26.969400
680.029000 23.451600
805.299000 20.667900
928.555000 18.517500
1039.340000 17.183200
1176.580000 15.514000
1354.590000 14.186900
1518.520000 13.019600
1682.460000 11.982800
1846.400000 11.128000
2010.340000 10.383700
2174.280000 9.729720
2338.220000 9.152250
2502.160000 8.640020
2666.100000 8.181950
2830.030000 7.769880
2993.970000 7.397300
3157.910000 7.058870
3321.850000 6.750060
3485.790000 6.467130
+KVIDZALine
ID:Z=2 A=6
2	6
25
0.000000 141.836000
31.188200 119.081000
85.709500 92.743800
161.763000 72.968300
224.099000 62.300000
282.834000 55.427200
402.481000 44.853900
473.196000 40.400700
546.154000 36.731500
615.800000 33.817200
679.909000 31.584400
754.630000 29.352100
839.949000 27.303300
918.443000 25.668100
1009.950000 23.843000
1151.790000 21.891900
1301.390000 20.012700
1527.790000 17.581000
1819.100000 15.353300
2110.410000 13.596000
2401.720000 12.192800
2693.030000 11.052900
2984.340000 10.109000
3275.650000 9.313650
3566.950000 8.634150
!
++KVIDZAFromZGrid
<VARX> Q2Amplitude
<VARY> QH1Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_143
<PARAMETER> Runlist=4532-7063
<PARAMETER> PIDRANGE=1-200
<PARAMETER> PIDRANGE1=1:0.945000,1.003917,1.044264|2:1.046264,1.094610,1.128339|3:1.130339,1.154662,1.255000
<PARAMETER> PIDRANGE2=3:1.755000,1.855009,1.883000|4:1.885000,2.004545,2.105000|6:2.145000,2.215100,2.315000
<PARAMETER> PIDRANGE3=6:2.775000,2.874596,2.921273|7:2.923273,3.004535,3.067402|8:3.069402,3.114703,3.207333|9:3.209333,3.224945,3.305000
<PARAMETER> PIDRANGE4=7:3.615000,3.725000,3.805000|9:3.885000,3.995277,4.051561|10:4.053561,4.114949,4.185000
<PARAMETER> PIDRANGE5=10:4.775000,4.865048,4.914000|11:4.916000,4.995120,5.074417|12:5.076417,5.124891,5.174952|13:5.176952,5.224194,5.285000
<PARAMETER> PIDRANGE6=11:5.655000,5.715349,5.766500|12:5.768500,5.874727,5.927833|13:5.929833,6.004779,6.068314|14:6.070314,6.124933,6.202500|15:6.204500,6.245138,6.304556|16:6.306556,6.335200,6.405000
<PARAMETER> PIDRANGE7=14:6.765000,6.865020,6.913722|15:6.915722,6.995037,7.076571|16:7.078571,7.115198,7.175538|17:7.177538,7.225106,7.295000
<PARAMETER> PIDRANGE8=15:7.635000,7.744239,7.763565|16:7.765565,7.864883,7.930575|17:7.932575,7.994721,8.042372|18:8.044372,8.104599,8.172000|19:8.174000,8.214673,8.293412|20:8.295412,8.324474,8.365000
<PARAMETER> PIDRANGE9=18:8.685000,8.755134,8.801586|19:8.803586,8.885206,8.948302|20:8.950302,8.995342,9.060780|21:9.062780,9.104788,9.276778
<PARAMETER> PIDRANGE10=20:9.675000,9.715772,9.786571|21:9.788571,9.855509,9.932043|22:9.934043,9.985247,10.093375|23:10.095375,10.135131,10.185500|24:10.187500,10.235606,10.305000
<PARAMETER> PIDRANGE11=22:10.666346,10.734955,10.774000|23:10.776000,10.864956,10.936105|24:10.938105,10.995000,11.056826|25:11.058826,11.124548,11.195000
<PARAMETER> PIDRANGE12=24:11.675000,11.745233,11.777800|25:11.779800,11.885048,11.922148|26:11.924148,11.995279,12.063474|27:12.065474,12.114957,12.176759|28:12.178759,12.225075,12.295000
<PARAMETER> PIDRANGE13=26:12.665000,12.745047,12.774000|27:12.776000,12.855386,12.921170|28:12.923170,12.995069,13.047214|29:13.049214,13.095039,13.182636|30:13.184636,13.244241,13.325000
<PARAMETER> PIDRANGE14=28:13.635000,13.734474,13.791755|29:13.793755,13.875099,13.914741|30:13.916741,13.985120,14.055905|31:14.057905,14.095245,14.177929|32:14.179929,14.234911,14.302421|33:14.304421,14.334274,14.415000
<PARAMETER> PIDRANGE15=31:14.765000,14.864704,14.912000|32:14.914000,14.994900,15.037600|33:15.039600,15.105033,15.168167|34:15.170167,15.195386,15.281857|35:15.283857,15.325131,15.415000
<PARAMETER> PIDRANGE16=33:15.785000,15.874489,15.897607|34:15.899607,15.994896,16.043583|35:16.045583,16.084748,16.138198|36:16.140198,16.195035,16.253130|37:16.255130,16.275647,16.334235
<PARAMETER> PIDRANGE17=34:16.655000,16.764360,16.787125|35:16.789125,16.865269,16.921667|36:16.923667,16.975011,17.061097|37:17.063097,17.085021,17.154000
OnlyZId
+KVIDZALine
ID:Z=1 A=1
1	1
24
0.000000 29.107300
3.492780 26.787500
5.981410 25.301200
8.569610 23.834400
11.963800 22.109500
17.205100 19.719500
24.516300 16.977500
34.263900 14.162200
47.965000 11.425400
68.108400 9.063090
106.773000 6.718820
164.397000 4.793180
227.226000 3.453600
303.440000 2.588970
394.895000 2.236310
582.287000 1.747110
769.679000 1.430390
957.071000 1.212130
1144.460000 1.051920
1331.860000 0.928978
1519.250000 0.831779
1706.640000 0.753003
1894.030000 0.687859
2081.420000 0.633090
+KVIDZALine
ID:Z=2 A=4
2	4
32
0.000000 118.556000
5.436480 111.713000
11.403900 104.971000
21.579000 95.387500
33.989200 86.337800
53.594700 75.901500
81.793100 65.314500
111.015000 57.075300
147.031000 49.514600
200.513000 41.479900
269.382000 34.498900
339.063000 29.662500
411.775000 25.974900
497.901000 22.586900
589.621000 19.905800
679.865000 17.834700
760.977000 16.549600
861.464000 14.942000
991.795000 13.663800
1111.830000 12.539500
1231.860000 11.540900
1351.890000 10.717700
1471.920000 10.000800
1591.960000 9.370960
1711.990000 8.814780
1832.020000 8.321440
1952.050000 7.880260
2072.080000 7.483380
2192.120000 7.124540
2312.150000 6.798600
2432.180000 6.501170
2552.210000 6.228670
+KVIDZALine
ID:Z=3 A=7
3	7
22
0.000000 236.382000
19.280300 209.511000
41.024100 185.123000
73.401800 160.348000
113.941000 140.247000
162.542000 122.738000
218.543000 107.771000
272.466000 96.770400
324.022000 88.030800
384.635000 79.852700
457.178000 72.275200
528.671000 65.615500
607.036000 60.295700
708.302000 55.113200
811.783000 50.039300
977.120000 44.065300
1175.190000 38.866800
1406.820000 33.966600
1700.040000 29.311900
1993.270000 25.786000
2286.490000 23.011300
2579.710000 20.774600
+KVIDZALine
ID:Z=4 A=9
4	9
20
0.000000 371.412000
7.075750 356.807000
19.823000 330.495000
46.036900 294.863000
90.785400 255.050000
141.669000 222.851000
207.606000 194.539000
292.667000 168.217000
389.185000 145.900000
491.079000 129.239000
598.317000 115.633000
723.004000 103.110000
863.006000 93.280600
1053.520000 82.421900
1272.620000 72.879000
1542.130000 63.737200
1811.640000 56.631900
2081.150000 50.960700
2350.660000 46.323500
2620.170000 42.458300
+KVIDZALine
ID:Z=5 A=11
5	11
20
0.000000 518.634000
21.357600 468.025000
65.613200 401.985000
121.547000 350.735000
174.805000 315.876000
232.593000 286.746000
291.713000 262.996000
370.367000 236.770000
448.212000 215.864000
542.751000 197.195000
636.994000 181.034000
744.050000 166.607000
851.812000 153.854000
1060.660000 135.804000
1290.640000 120.585000
1539.680000 107.639000
1799.410000 96.701600
2059.150000 87.788300
2318.880000 80.394100
2578.620000 74.150600
+KVIDZALine
ID:Z=6 A=12
6	12
37
0.000000 692.756000
7.038690 671.176000
16.977300 640.704000
32.658300 601.456000
56.774100 557.408000
80.230200 526.814000
101.060000 504.872000
132.964000 476.486000
170.672000 446.434000
211.580000 418.167000
250.433000 395.703000
290.260000 375.104000
332.686000 355.919000
375.395000 339.329000
427.673000 320.581000
479.812000 305.324000
536.808000 288.843000
594.922000 276.741000
659.912000 261.325000
724.960000 249.362000
812.220000 234.938000
900.110000 222.573000
997.516000 210.335000
1100.880000 199.108000
1216.830000 187.587000
1352.150000 177.518000
1447.010000 171.118000
1573.510000 163.407000
1696.360000 156.457000
1819.220000 150.104000
1942.080000 144.249000
2064.950000 138.832000
2187.810000 133.807000
2310.670000 129.134000
2433.530000 124.775000
2556.390000 120.702000
2679.250000 116.886000
+KVIDZALine
ID:Z=7 A=14
7	14
27
0.000000 883.491000
14.577400 829.083000
41.516300 755.538000
81.595400 688.304000
125.879000 634.931000
168.753000 593.341000
213.671000 557.020000
257.510000 526.311000
296.809000 501.291000
341.106000 476.892000
389.404000 455.201000
433.538000 436.087000
475.097000 420.426000
519.046000 404.382000
570.606000 387.426000
629.932000 370.679000
699.581000 350.963000
762.728000 336.502000
875.003000 314.878000
1013.470000 291.150000
1175.400000 268.644000
1345.990000 249.302000
1483.520000 236.183000
1732.010000 215.919000
1997.800000 197.398000
2263.590000 181.904000
2529.380000 168.679000
+KVIDZALine
ID:Z=8 A=16
8	16
26
0.000000 1085.730000
12.128700 1028.200000
34.780800 956.453000
67.781200 884.559000
107.264000 828.307000
146.250000 781.562000
193.208000 732.937000
239.311000 689.940000
281.377000 659.549000
322.855000 630.966000
393.042000 589.726000
463.869000 556.483000
525.898000 527.770000
589.074000 502.999000
655.312000 479.420000
731.230000 455.814000
875.269000 419.296000
983.330000 395.152000
1127.860000 368.180000
1253.010000 348.584000
1494.740000 315.563000
1736.470000 287.982000
1978.190000 264.974000
2219.920000 245.351000
2461.650000 228.431000
2703.370000 213.695000
+KVIDZALine
ID:Z=9 A=18
9	18
30
0.000000 1321.840000
21.338100 1225.180000
47.013100 1150.100000
82.030800 1081.030000
106.366000 1043.500000
139.205000 995.421000
165.806000 961.296000
203.763000 920.215000
276.094000 852.708000
360.299000 782.281000
444.418000 731.090000
542.629000 677.491000
643.895000 633.791000
746.211000 595.371000
866.961000 554.311000
1020.810000 513.059000
1125.240000 488.257000
1238.160000 464.415000
1356.670000 443.510000
1487.340000 423.924000
1598.900000 408.037000
1714.210000 394.206000
1842.600000 379.312000
1970.980000 365.343000
2099.360000 352.425000
2227.750000 340.383000
2356.130000 329.131000
2484.510000 318.597000
2612.900000 308.718000
2741.280000 299.432000
+KVIDZALine
ID:Z=10 A=20
10	20
22
0.000000 1545.670000
15.824200 1469.290000
37.713000 1387.310000
69.934500 1307.360000
97.784100 1256.060000
140.440000 1189.400000
190.782000 1126.150000
244.567000 1065.370000
312.586000 999.981000
385.945000 941.806000
445.431000 897.229000
581.984000 817.474000
715.346000 750.889000
851.033000 696.628000
988.976000 647.942000
1149.950000 603.845000
1282.470000 573.426000
1462.530000 536.402000
1732.950000 489.459000
2003.370000 449.696000
2273.800000 416.024000
2544.220000 387.058000
+KVIDZALine
ID:Z=11 A=22
11	22
28
0.000000 1765.780000
6.045160 1739.110000
17.122600 1690.260000
41.454200 1595.420000
78.382300 1506.150000
132.810000 1409.160000
200.981000 1313.220000
272.872000 1229.110000
356.358000 1152.390000
440.012000 1080.490000
537.721000 1010.080000
665.031000 940.790000
782.214000 880.023000
905.565000 827.364000
1040.270000 777.360000
1170.940000 734.411000
1291.290000 700.687000
1399.900000 672.536000
1535.080000 639.978000
1664.090000 611.567000
1793.110000 585.940000
1922.120000 562.297000
2051.130000 540.497000
2180.150000 520.331000
2309.160000 501.619000
2438.170000 484.205000
2567.190000 467.959000
2696.200000 452.767000
+KVIDZALine
ID:Z=12 A=24
12	24
32
0.000000 2016.420000
7.863960 1973.300000
21.031900 1901.100000
35.376800 1843.500000
50.167700 1799.680000
68.477000 1754.020000
114.455000 1663.730000
173.856000 1562.120000
245.204000 1471.150000
321.840000 1387.080000
391.417000 1315.220000
456.913000 1257.020000
538.261000 1198.060000
645.992000 1126.760000
747.833000 1067.750000
831.863000 1023.990000
918.417000 983.931000
1016.550000 940.891000
1113.120000 901.527000
1207.950000 868.231000
1322.870000 834.008000
1422.900000 806.017000
1544.050000 774.360000
1670.080000 743.806000
1799.010000 714.932000
1927.940000 688.317000
2056.870000 663.590000
2185.800000 640.580000
2314.730000 619.115000
2443.660000 599.042000
2572.590000 580.230000
2701.520000 562.564000
+KVIDZALine
ID:Z=13 A=26
13	26
30
0.000000 2277.240000
4.666710 2247.570000
16.572700 2171.850000
40.829700 2069.690000
73.361300 1980.600000
124.514000 1875.200000
177.098000 1786.420000
264.248000 1665.880000
359.396000 1563.020000
438.716000 1485.300000
509.575000 1423.140000
595.022000 1355.200000
712.028000 1279.260000
826.014000 1208.940000
916.883000 1159.530000
1011.690000 1113.130000
1115.710000 1068.370000
1222.500000 1028.350000
1325.700000 993.508000
1451.210000 954.326000
1560.690000 922.731000
1690.090000 887.850000
1819.480000 855.518000
1948.870000 825.463000
2078.270000 797.447000
2207.660000 771.271000
2337.060000 746.758000
2466.450000 723.755000
2595.850000 702.127000
2725.240000 681.754000
+KVIDZALine
ID:Z=14 A=28
14	28
27
0.000000 2548.620000
6.950490 2496.180000
14.402900 2442.670000
34.078400 2345.510000
69.289500 2238.150000
112.757000 2140.320000
140.389000 2089.630000
211.370000 1969.280000
313.606000 1837.780000
420.806000 1719.860000
512.786000 1633.760000
594.756000 1564.330000
694.704000 1490.430000
829.650000 1402.950000
962.369000 1324.530000
1069.720000 1270.690000
1180.330000 1222.220000
1310.520000 1171.780000
1426.790000 1131.190000
1546.920000 1091.730000
1693.450000 1047.570000
1839.980000 1006.560000
1986.520000 968.703000
2133.050000 933.607000
2279.580000 900.971000
2426.120000 870.535000
2572.650000 842.088000
+KVIDZALine
ID:Z=15 A=30
15	30
25
0.000000 2815.040000
8.043720 2759.420000
16.112400 2704.070000
38.336800 2591.690000
59.472900 2520.100000
77.129700 2475.460000
125.865000 2366.640000
182.475000 2266.170000
236.455000 2177.370000
350.885000 2031.680000
471.238000 1902.180000
574.156000 1806.750000
665.595000 1729.590000
777.926000 1644.840000
925.923000 1547.370000
1076.400000 1460.680000
1197.660000 1400.280000
1331.370000 1339.190000
1472.740000 1280.690000
1614.110000 1226.160000
1755.480000 1176.340000
1896.850000 1130.440000
2038.220000 1088.000000
2179.590000 1048.630000
2320.960000 1012.000000
+KVIDZALine
ID:Z=16 A=32
16	32
26
0.000000 3106.060000
3.598700 3076.160000
8.697170 3033.790000
17.707700 2964.150000
26.718300 2914.020000
42.388900 2851.560000
65.894800 2771.780000
97.627700 2690.750000
139.938000 2601.850000
202.621000 2493.000000
262.952000 2396.440000
389.310000 2231.080000
523.861000 2089.370000
638.767000 1982.260000
739.569000 1899.030000
864.432000 1808.790000
1029.650000 1703.880000
1204.540000 1607.010000
1377.750000 1520.870000
1546.930000 1445.370000
1716.110000 1376.840000
1885.290000 1314.570000
2054.470000 1257.690000
2223.660000 1205.530000
2392.840000 1157.520000
2562.020000 1113.190000
+KVIDZALine
ID:Z=17 A=34
17	34
25
0.000000 3432.400000
3.014300 3406.050000
6.625620 3374.490000
16.137700 3307.840000
30.241700 3221.690000
49.073500 3143.340000
74.947800 3054.750000
111.130000 2965.800000
157.870000 2867.160000
227.371000 2746.880000
295.771000 2639.860000
373.331000 2541.460000
439.294000 2458.310000
588.984000 2297.420000
719.830000 2181.330000
833.965000 2090.110000
980.631000 1988.280000
1166.110000 1874.490000
1360.810000 1767.460000
1555.510000 1671.480000
1750.210000 1585.560000
1944.900000 1508.050000
2139.600000 1437.760000
2334.300000 1373.730000
