++KVIDZAFromZGrid
+KVIDZALine
ID:Z=15 A=30
15	30
19
0.000000 2119.720000
155.127000 2010.030000
293.946000 1914.810000
475.893000 1801.790000
655.819000 1694.990000
941.544000 1550.820000
1228.620000 1427.120000
1464.470000 1334.560000
1701.680000 1253.580000
1913.950000 1185.050000
2127.570000 1124.550000
2327.040000 1072.940000
2525.160000 1026.420000
2673.410000 993.738000
2819.640000 963.675000
2965.880000 935.414000
3112.110000 908.742000
3258.340000 883.549000
3404.570000 859.715000
+KVIDZALine
ID:Z=16 A=32
16	32
13
0.000000 2327.030000
291.149000 2125.840000
544.767000 1962.200000
814.966000 1810.340000
1088.740000 1684.260000
1345.790000 1572.300000
1602.920000 1470.620000
1944.540000 1355.480000
2284.830000 1254.060000
2708.390000 1147.510000
3131.760000 1057.750000
3555.130000 981.435000
3978.500000 915.245000
+KVIDZALine
ID:Z=17 A=34
17	34
17
0.000000 2544.480000
271.344000 2355.190000
496.682000 2210.790000
730.451000 2068.040000
966.985000 1943.900000
1247.210000 1815.920000
1526.890000 1701.880000
1905.600000 1558.150000
2218.460000 1458.610000
2381.400000 1410.540000
2625.330000 1343.940000
2888.840000 1277.970000
3201.320000 1206.560000
3410.420000 1163.690000
3619.520000 1123.680000
3828.620000 1086.290000
4037.720000 1051.310000
+KVIDZALine
ID:Z=18 A=37
18	37
19
0.000000 2754.180000
177.296000 2635.260000
343.454000 2526.440000
552.112000 2393.760000
726.513000 2291.390000
970.842000 2156.620000
1150.270000 2065.850000
1429.550000 1943.530000
1636.240000 1860.540000
1901.960000 1759.190000
2091.260000 1690.250000
2314.660000 1618.280000
2536.020000 1554.300000
2785.500000 1484.030000
3032.980000 1420.910000
3287.780000 1360.630000
3723.910000 1268.680000
4160.040000 1188.520000
4596.170000 1117.850000
+KVIDZALine
ID:Z=19 A=39
19	39
16
0.000000 2986.760000
217.634000 2838.210000
464.530000 2678.930000
765.276000 2497.630000
1044.610000 2344.150000
1412.560000 2163.970000
1873.110000 1975.900000
2276.830000 1832.800000
2585.950000 1735.800000
2882.550000 1646.450000
3213.930000 1559.530000
3557.960000 1478.320000
3905.470000 1403.460000
4251.550000 1335.670000
4597.640000 1274.970000
4943.720000 1219.340000
+KVIDZALine
ID:Z=20 A=41
20	41
18
0.000000 3255.428955
0.256618 3255.249023
223.539993 3098.812988
555.407715 2884.957275
828.254456 2723.964355
1273.718506 2486.787354
1591.189941 2329.310059
1952.189941 2185.540039
2263.110107 2074.239990
2625.030029 1956.239990
2961.229980 1847.260010
3271.060059 1764.869995
3568.520020 1689.239990
3905.929932 1609.579956
4263.830078 1530.849976
4621.720215 1459.819946
4979.609863 1395.910034
5337.509766 1337.109985
+KVIDZALine
ID:Z=21 A=43
21	43
17
0.000000 3468.756250
313.311975 3259.679500
599.363025 3085.658500
900.831725 2913.927250
1365.174750 2663.581250
1710.529250 2504.008250
2098.604250 2349.455500
2432.843250 2229.808000
2821.907250 2102.958000
3183.322250 1985.804500
3516.389500 1897.235250
3836.159000 1815.933000
4198.874750 1730.298500
4583.617250 1645.663750
4968.349000 1569.306500
5353.080750 1500.603250
5737.823250 1437.393250
+KVIDZALine
ID:Z=22 A=46
22	46
18
0.879071 3745.623205
112.521736 3685.088610
299.764945 3555.277990
552.059786 3385.300604
965.225553 3134.552656
1449.596484 2879.463927
1954.186166 2655.097720
2303.179377 2515.285086
2612.614165 2398.254541
3030.175312 2262.022913
3268.404935 2181.775820
3646.407658 2071.910243
4032.322066 1971.735237
4507.023160 1859.723995
4924.584308 1769.915046
5337.750075 1687.846199
5751.794918 1613.855339
6164.960685 1545.932464
+KVIDZALine
ID:Z=23 A=48
23	48
17
0.000000 4008.581441
362.071151 3766.967122
692.638896 3565.864104
1041.023662 3367.407178
1577.630070 3078.101082
1976.730365 2893.694534
2425.199536 2715.089512
2811.454481 2576.821870
3261.066566 2430.230839
3678.726775 2294.845325
4063.627616 2192.492486
4433.161244 2098.537573
4852.324633 1999.576204
5296.942685 1901.770171
5741.548313 1813.529824
6186.153942 1734.134631
6630.771993 1661.087575
!
++KVIDZAFromZGrid
<VARX> Q2Amplitude
<VARY> QH1Amplitude
<PARAMETER> IDTelescopes=ID_SI1_SI2_213
<PARAMETER> Runlist=4532-7063
<PARAMETER> PIDRANGE=1-200
<PARAMETER> PIDRANGE1=1:0.955000,0.996019,1.057125|2:1.059125,1.106255,1.144714|3:1.146714,1.175699,1.245000
<PARAMETER> PIDRANGE2=3:1.795000,1.864740,1.896941|4:1.898941,2.004193,2.071500|6:2.143191,2.215500,2.256618
<PARAMETER> PIDRANGE3=6:2.799312,2.874760,2.918000|7:2.920000,3.004885,3.056000|8:3.058000,3.107069,3.165667|9:3.167667,3.221000,3.291441
<PARAMETER> PIDRANGE4=7:3.637307,3.715732,3.757846|9:3.920052,3.996441,4.057846|10:4.059846,4.124846,4.166000
<PARAMETER> PIDRANGE5=10:4.805000,4.863714,4.908118|11:4.910118,5.004510,5.075667|12:5.077667,5.144767,5.186500|13:5.188500,5.257000,5.364802
<PARAMETER> PIDRANGE6=11:5.774094,5.844524,5.922333|12:5.924333,6.004061,6.058000|13:6.060000,6.133927,6.187636|14:6.189636,6.244167,6.296000|15:6.298000,6.354375,6.407160
<PARAMETER> PIDRANGE7=14:6.815000,6.864211,6.917636|15:6.919636,7.004968,7.065667|16:7.067667,7.135500,7.196857|17:7.198857,7.275000,7.326158
<PARAMETER> PIDRANGE8=15:7.803897,7.835588,7.876500|16:7.878500,8.003945,8.051000|17:8.053000,8.143621,8.194000|18:8.196000,8.255000,8.302333|19:8.304333,8.346739,8.402333|20:8.404333,8.443889,8.508031
<PARAMETER> PIDRANGE9=18:8.794727,8.874516,8.915250|19:8.917250,9.004684,9.074000|20:9.076000,9.124826,9.187571|21:9.189571,9.254388,9.314000|22:9.316000,9.374231,9.442748
<PARAMETER> PIDRANGE10=20:9.805000,9.873298,9.917333|21:9.919333,10.003680,10.057500|22:10.059500,10.134429,10.201000|23:10.203000,10.254831,10.344000|24:10.346000,10.366852,10.451154
<PARAMETER> PIDRANGE11=22:10.774094,10.863889,10.912750|23:10.914750,11.004930,11.065111|24:11.067111,11.134535,11.191500|25:11.193500,11.254670,11.317333|26:11.319333,11.376739,11.446569
<PARAMETER> PIDRANGE12=24:11.763396,11.864778,11.938286|25:11.940286,11.996851,12.071407|26:12.073407,12.144721,12.198412|27:12.200412,12.256858,12.331000|28:12.333000,12.373958,12.442748
<PARAMETER> PIDRANGE13=26:12.797784,12.856500,12.912333|27:12.914333,13.004202,13.057182|28:13.059182,13.125052,13.180316|29:13.182316,13.234778,13.310000|30:13.312000,13.353904,13.412945|31:13.416766,13.464231,13.515673
<PARAMETER> PIDRANGE14=28:13.695000,13.755088,13.800087|29:13.802087,13.875160,13.931778|30:13.933778,14.005271,14.065176|31:14.067176,14.124391,14.188545|32:14.190545,14.245500,14.313602
<PARAMETER> PIDRANGE15=30:14.673223,14.724130,14.771038|31:14.774859,14.864819,14.930286|32:14.932286,14.995207,15.061273|33:15.063273,15.115043,15.197226|34:15.199226,15.254137,15.318138|35:15.320138,15.393718,15.458796
<PARAMETER> PIDRANGE16=32:15.673547,15.734848,15.776381|33:15.778381,15.865289,15.925429|34:15.927429,15.995545,16.069862|35:16.071862,16.135083,16.200667|36:16.202667,16.245760,16.320842|37:16.322842,16.374467,16.446024
<PARAMETER> PIDRANGE17=35:16.726000,16.874342,16.921619|36:16.923619,16.985874,17.065111|37:17.067111,17.135000,17.198324|38:17.200324,17.255471,17.339625|39:17.341625,17.376206,17.445805
<PARAMETER> PIDRANGE18=37:17.748273,17.874715,17.917462|38:17.919462,18.005076,18.058667|39:18.060667,18.135368,18.205053|40:18.207053,18.254961,18.327585|41:18.329585,18.374757,18.462750|42:18.464750,18.495263,18.578360
<PARAMETER> PIDRANGE19=39:18.778400,18.855186,18.927000|40:18.929000,19.004282,19.058576|41:19.060576,19.114979,19.187902|42:19.189902,19.225374,19.300316|43:19.302316,19.335307,19.436917
<PARAMETER> PIDRANGE20=41:19.686303,19.754932,19.788146|42:19.790146,19.865311,19.928706|43:19.930706,20.004863,20.066414|44:20.068414,20.115207,20.196222|45:20.198222,20.235166,20.318811
<PARAMETER> PIDRANGE21=43:20.787850,20.885145,20.931143|44:20.933143,21.024391,21.089714|45:21.091714,21.144832,21.205854
OnlyZId
+KVIDZALine
ID:Z=1 A=1
1	1
59
0.000000 23.436900
3.782920 20.791200
8.892560 17.660800
15.526200 14.566700
20.635700 12.799700
30.137900 10.502200
39.640100 8.919060
49.142300 7.742870
58.644500 6.840760
68.146700 6.126920
77.648900 5.547980
87.151100 5.069000
96.653300 4.666160
106.155000 4.322630
115.658000 4.026210
125.160000 3.767840
134.662000 3.540630
144.164000 3.339260
153.666000 3.159570
163.169000 2.998230
172.671000 2.852560
182.173000 2.720400
191.675000 2.599930
201.177000 2.489690
210.680000 2.388410
220.182000 2.295050
229.684000 2.208720
239.186000 2.128640
248.688000 2.054170
258.191000 1.984730
267.693000 1.919840
277.195000 1.859050
286.697000 1.801990
296.199000 1.748330
305.702000 1.697780
315.204000 1.650070
324.706000 1.604960
334.208000 1.562260
343.710000 1.521770
353.213000 1.483320
362.715000 1.446770
372.217000 1.411980
381.719000 1.378820
391.221000 1.347180
400.724000 1.316970
410.226000 1.288080
419.728000 1.260420
429.230000 1.233940
438.732000 1.208540
448.235000 1.184160
457.737000 1.160750
467.239000 1.138250
476.741000 1.116600
486.243000 1.095760
495.746000 1.075690
505.248000 1.056340
514.750000 1.037670
524.252000 1.019650
533.754000 1.002240
+KVIDZALine
ID:Z=2 A=4
2	4
27
0.000000 94.012500
17.822300 81.187200
30.937800 73.036200
47.668500 64.338100
63.900500 57.603800
78.250300 52.558300
100.220000 46.395800
127.508000 40.504000
154.796000 35.950600
182.084000 32.313100
209.372000 29.344100
236.660000 26.874700
263.948000 24.788700
291.236000 23.003200
318.524000 21.457700
345.812000 20.106700
373.100000 18.915800
400.388000 17.858000
427.676000 16.912300
454.964000 16.061800
482.252000 15.292600
509.540000 14.593800
536.828000 13.956100
564.116000 13.371700
591.404000 12.834400
618.692000 12.338500
645.980000 11.879500
+KVIDZALine
ID:Z=3 A=7
3	7
27
0.000000 191.094000
9.330060 184.116000
26.689100 171.718000
46.765700 158.529000
67.888700 145.521000
87.727600 135.094000
115.915000 122.325000
154.196000 107.781000
197.347000 95.337800
228.650000 88.039600
260.934000 81.401000
293.218000 75.779200
325.502000 70.875400
357.786000 66.567700
390.070000 62.753600
422.354000 59.353000
454.638000 56.301900
486.922000 53.549200
519.206000 51.053100
551.490000 48.779300
583.774000 46.699500
616.058000 44.789700
648.342000 43.030000
680.626000 41.403400
712.910000 39.895200
745.194000 38.493100
777.478000 37.186200
+KVIDZALine
ID:Z=4 A=9
4	9
18
0.000000 296.770000
21.404400 281.545000
60.954500 254.454000
117.801000 218.962000
182.132000 187.839000
241.899000 166.701000
299.723000 148.977000
355.390000 135.633000
411.345000 124.274000
467.300000 114.807000
523.255000 106.638000
579.210000 99.554500
635.165000 93.353200
691.120000 87.879200
747.075000 83.011600
803.030000 78.654900
858.985000 74.732700
914.940000 71.183100
+KVIDZALine
ID:Z=5 A=11
5	11
25
0.000000 419.934000
42.653800 386.975000
79.432300 360.752000
107.180000 342.806000
134.103000 326.524000
163.530000 309.879000
192.653000 294.579000
236.555000 273.666000
279.879000 255.471000
327.214000 238.549000
374.179000 223.591000
419.611000 210.512000
464.853000 198.508000
519.432000 186.010000
574.930000 174.379000
630.428000 164.417000
685.926000 155.476000
741.424000 147.456000
796.922000 140.224000
852.420000 133.668000
907.918000 127.697000
963.416000 122.237000
1018.910000 117.225000
1074.410000 112.607000
1129.910000 108.340000
+KVIDZALine
ID:Z=6 A=12
6	12
15
0.000000 532.588000
61.147000 489.252000
149.978000 428.810000
229.804000 383.457000
319.829000 341.431000
425.954000 301.466000
532.699000 268.311000
641.784000 241.858000
732.678000 223.000000
823.572000 207.259000
914.466000 193.503000
1005.360000 181.459000
1096.250000 170.827000
1187.150000 161.371000
1278.040000 152.908000
+KVIDZALine
ID:Z=7 A=14
7	14
17
0.000000 694.092000
74.149200 641.814000
138.372000 599.189000
207.940000 554.232000
280.977000 512.224000
362.989000 471.257000
441.737000 437.163000
534.283000 403.848000
621.452000 375.149000
712.231000 349.544000
833.035000 320.042000
953.760000 295.138000
1074.490000 273.944000
1195.210000 255.561000
1315.940000 239.491000
1436.660000 225.322000
1557.390000 212.735000
+KVIDZALine
ID:Z=8 A=16
8	16
19
0.000000 832.039000
78.985500 772.388000
145.573000 724.858000
215.871000 680.106000
314.206000 624.821000
419.826000 570.210000
527.579000 525.126000
610.993000 491.759000
720.545000 454.658000
832.890000 422.382000
938.225000 395.536000
1043.770000 371.580000
1131.680000 353.772000
1219.590000 337.776000
1307.500000 323.102000
1395.410000 309.650000
1483.320000 297.274000
1571.230000 285.848000
1659.140000 275.269000
+KVIDZALine
ID:Z=9 A=18
9	18
13
0.000000 1016.170000
68.084200 964.715000
159.947000 900.976000
307.333000 807.597000
439.737000 737.362000
651.022000 641.783000
803.228000 587.104000
1018.810000 519.516000
1205.790000 473.629000
1387.390000 435.440000
1568.990000 403.502000
1750.590000 375.795000
1932.190000 351.649000
+KVIDZALine
ID:Z=10 A=20
10	20
16
0.000000 1180.100000
96.869000 1114.950000
188.501000 1053.130000
265.599000 1004.060000
365.335000 945.725000
499.153000 872.848000
649.112000 800.344000
757.188000 757.636000
892.520000 706.902000
1073.550000 647.372000
1243.900000 599.592000
1431.000000 553.856000
1632.680000 512.484000
1834.360000 476.717000
2036.040000 445.611000
2237.720000 418.316000
+KVIDZALine
ID:Z=11 A=22
11	22
16
0.000000 1370.490000
91.101500 1302.350000
170.983000 1245.760000
298.564000 1161.050000
426.458000 1083.270000
595.136000 994.970000
758.860000 920.841000
930.230000 853.372000
1101.590000 792.925000
1292.710000 733.394000
1483.420000 681.802000
1675.490000 637.206000
1867.040000 598.020000
2058.590000 563.349000
2250.140000 532.492000
2441.690000 504.839000
+KVIDZALine
ID:Z=12 A=24
12	24
18
0.000000 1549.230000
120.417000 1462.250000
228.132000 1388.780000
368.023000 1301.280000
513.899000 1218.620000
643.988000 1151.710000
776.435000 1091.060000
954.499000 1013.710000
1133.610000 947.188000
1295.470000 890.743000
1459.220000 840.203000
1617.300000 797.220000
1777.410000 758.719000
1951.040000 719.388000
2151.590000 679.111000
2352.140000 643.428000
2552.690000 611.212000
2753.240000 582.068000
+KVIDZALine
ID:Z=13 A=26
13	26
17
0.000000 1745.220000
209.158000 1598.870000
393.828000 1482.980000
578.242000 1379.720000
718.015000 1305.450000
857.851000 1237.430000
1011.930000 1170.790000
1164.120000 1111.660000
1366.890000 1038.120000
1570.700000 976.253000
1784.360000 914.440000
1999.790000 860.425000
2200.030000 815.159000
2383.240000 777.692000
2566.450000 743.639000
2749.660000 712.418000
2932.870000 683.713000
+KVIDZALine
ID:Z=14 A=28
14	28
18
0.000000 1969.550000
175.345000 1843.580000
312.617000 1755.570000
490.714000 1647.820000
670.636000 1548.510000
877.571000 1447.590000
1090.220000 1351.810000
1306.310000 1268.510000
1518.650000 1192.470000
1693.880000 1134.900000
1873.330000 1080.600000
2088.680000 1022.730000
2303.400000 969.455000
2516.510000 922.036000
2728.290000 879.742000
2940.070000 840.923000
3151.850000 805.409000
3363.630000 772.772000
+KVIDZALine
ID:Z=15 A=30
15	30
18
0.000000 2178.520000
160.539000 2065.160000
308.162000 1966.850000
499.787000 1850.160000
690.703000 1742.670000
992.336000 1594.740000
1293.260000 1465.190000
1542.370000 1370.560000
1791.710000 1287.500000
2016.470000 1218.040000
2229.210000 1157.640000
2454.700000 1100.580000
2669.350000 1051.230000
2825.880000 1017.630000
3003.330000 982.001000
3180.780000 949.037000
3358.230000 918.147000
3535.680000 889.205000
+KVIDZALine
ID:Z=16 A=32
16	32
16
0.000000 2389.290000
305.695000 2182.380000
574.988000 2017.610000
860.832000 1864.180000
1147.660000 1731.760000
1418.030000 1615.750000
1689.230000 1511.830000
2048.430000 1392.650000
2406.930000 1288.500000
2637.580000 1229.530000
2853.030000 1178.290000
3095.590000 1126.330000
3305.660000 1084.560000
3515.720000 1045.860000
3725.790000 1009.820000
3935.850000 976.187000
+KVIDZALine
ID:Z=17 A=34
17	34
15
0.000000 2604.250000
286.823000 2420.970000
520.754000 2267.070000
769.650000 2124.710000
1019.830000 1999.270000
1313.700000 1864.890000
1608.860000 1749.040000
2011.550000 1600.400000
2505.530000 1451.030000
2744.390000 1384.550000
3021.600000 1317.650000
3311.920000 1252.760000
3596.620000 1194.760000
3881.320000 1142.300000
4166.030000 1094.180000
+KVIDZALine
ID:Z=18 A=37
18	37
21
0.000000 2838.810000
181.188000 2715.380000
352.810000 2604.590000
582.859000 2461.090000
765.158000 2353.490000
1019.780000 2213.470000
1213.180000 2125.150000
1507.030000 1998.860000
1723.290000 1910.060000
2003.210000 1805.860000
2203.540000 1737.420000
2439.840000 1662.300000
2671.050000 1594.430000
2934.590000 1524.840000
3197.310000 1459.630000
3463.920000 1398.390000
3710.950000 1344.840000
3922.740000 1302.480000
4134.530000 1263.030000
4346.310000 1225.770000
4558.100000 1190.650000
+KVIDZALine
ID:Z=19 A=39
19	39
16
0.000000 3057.290000
225.192000 2913.570000
490.157000 2746.120000
805.550000 2559.300000
1098.730000 2404.710000
1489.490000 2226.150000
1974.960000 2033.900000
2398.020000 1881.000000
2724.180000 1782.840000
3037.670000 1694.540000
3387.490000 1602.800000
3748.540000 1519.930000
4114.070000 1442.280000
4479.070000 1373.600000
4844.070000 1310.700000
5209.070000 1253.370000
+KVIDZALine
ID:Z=20 A=41
20	41
16
20.004492 3331.832186
295.828923 3146.607096
564.394815 2975.036862
881.360000 2787.620000
1339.970000 2556.710000
1681.270000 2399.030000
2055.100000 2253.570000
2385.270000 2133.880000
2764.860000 2007.760000
3120.490000 1900.620000
3445.720000 1811.660000
3761.660000 1732.700000
4112.470000 1654.190000
4491.490000 1575.750000
4868.580000 1504.740000
5245.670000 1440.180000
+KVIDZALine
ID:Z=21 A=43
21	43
16
0.000000 3564.646250
329.423000 3347.507000
631.664625 3170.164250
947.462000 2996.691500
1440.467750 2748.463250
1807.365250 2578.957250
2209.232500 2422.587750
2564.165250 2293.921000
2972.224500 2158.342000
3354.526750 2043.166500
3704.149000 1947.534500
4043.784500 1862.652500
4420.905250 1778.254250
4828.351750 1693.931250
5233.723500 1617.595500
5639.095250 1548.193500
+KVIDZALine
ID:Z=22 A=46
22	46
16
0.000000 3820.521688
354.129725 3587.795870
679.039472 3397.723203
1018.521650 3211.798329
1548.502831 2945.751898
1942.917644 2764.078513
2374.924937 2596.484585
2756.477644 2458.581951
3195.141337 2313.270895
3606.116256 2189.827932
3981.960175 2087.331329
4347.068337 1996.356377
4752.473144 1905.899899
5190.478131 1815.524073
5626.252763 1733.708833
6062.027394 1659.325058
+KVIDZALine
ID:Z=23 A=48
23	48
16
0.000000 4070.281410
380.689454 3822.341561
729.967432 3619.843235
1094.910774 3421.763857
1664.640544 3138.325120
2088.636467 2944.775166
