# Runlist.csv file written by KVINDRADB5::WriteRunListFile on Thu Jun 11 11:24:50 2009
Version=10
6004 | Events=119691 | Faraday 1=33794 | Buffers=12108 | Gene DIRECT=3410361 | Gene MARQ=1436884 | Gene TM=875538 | Trigger multiplicity=1 | Dead time (%)=44.365250 | Length (min.)=47.000000 | Comments=Run Automate  Si | Start Date=03/04/2001 05:43:00 | 
6005 | Events=240432 | Faraday 1=42580 | Buffers=5808 | Gene DIRECT=4400037 | Gene MARQ=2424019 | Gene TM=875538 | Trigger multiplicity=1 | Dead time (%)=44.308201 | Length (min.)=89.000000 | Comments=Run Automate  Chio | Start Date=03/04/2001 06:30:00 | 
6006 | Events=783459 | Faraday 1=870271 | Buffers=5797 | Gene DIRECT=5981743 | Gene MARQ=3366087 | Gene TM=1108366 | Trigger multiplicity=1 | Dead time (%)=42.374302 | Length (min.)=5.000000 | Comments=seuil Si 5.8 augmenté | Start Date=03/04/2001 10:15:00 | Logbook=c12p54 | 
6007 | Events=1606811 | Faraday 1=876406 | Buffers=12117 | Gene DIRECT=6130412 | Gene MARQ=3375582 | Gene TM=1214468 | Trigger multiplicity=1 | Dead time (%)=44.085045 | Length (min.)=11.000000 | Comments=Gain 150 Mu comme les autres | Start Date=03/04/2001 10:23:00 | Logbook=C12P55 | 
6008 | Events=994460 | Faraday 1=879907 | Buffers=7286 | Gene DIRECT=6211811 | Gene MARQ=3378757 | Gene TM=1271312 | Trigger multiplicity=1 | Dead time (%)=44.874260 | Length (min.)=7.000000 | Start Date=03/04/2001 10:34:00 | 
6009 | Events=560792 | Faraday 1=885264 | Buffers=4100 | Gene DIRECT=6617847 | Gene MARQ=3394576 | Gene TM=1367004 | Trigger multiplicity=1 | Dead time (%)=42.410458 | Length (min.)=5.000000 | Comments=Tous les Gains standard INDRA+Entrée 2 du Gr 1 Trigger fermé | Start Date=03/04/2001 11:13:00 | 
6010 | Events=1398343 | Faraday 1=890423 | Buffers=12117 | Gene DIRECT=6759193 | Gene MARQ=3404057 | Gene TM=1419780 | Trigger multiplicity=1 | Dead time (%)=42.316616 | Length (min.)=12.000000 | Comments=Tous les détecteurs démasqués | Start Date=03/04/2001 11:18:00 | 
6011 | Events=1431908 | Faraday 1=895688 | Buffers=12117 | Gene DIRECT=6889091 | Gene MARQ=3410404 | Gene TM=1462232 | Trigger multiplicity=1 | Dead time (%)=42.034019 | Length (min.)=12.000000 | Start Date=03/04/2001 11:30:00 | 
6012 | Events=1328009 | Faraday 1=900583 | Buffers=11291 | Gene DIRECT=7008754 | Gene MARQ=3416721 | Gene TM=1501119 | Trigger multiplicity=1 | Dead time (%)=41.790234 | Length (min.)=10.000000 | Start Date=03/04/2001 11:42:00 | 
6013 | Events=148009 | Faraday 1=903017 | Buffers=1201 | Gene DIRECT=7067171 | Gene MARQ=3419895 | Gene TM=1549720 | Trigger multiplicity=1 | Dead time (%)=42.489792 | Length (min.)=2.000000 | Comments=Remise de la config masquée(Csi masqués sauf C10. Chios démasquées)-entrée 3 gr 1 otée du trigger | Start Date=03/04/2001 11:56:00 | 
6014 | Events=1241222 | Faraday 1=916256 | Buffers=12108 | Gene DIRECT=7467330 | Gene MARQ=3442055 | Gene TM=1585881 | Trigger multiplicity=1 | Dead time (%)=39.398079 | Length (min.)=35.000000 | Comments=Couronne 6-10 en déclenchement - 10 mn interruption HF | Start Date=03/04/2001 11:58:00 | 
6015 | Events=660775 | Faraday 1=923137 | Buffers=6539 | Gene DIRECT=7639079 | Gene MARQ=3451543 | Gene TM=1602481 | Trigger multiplicity=1 | Dead time (%)=38.267876 | Length (min.)=15.000000 | Start Date=03/04/2001 12:34:00 | 
6016 | Events=1216170 | Faraday 1=935753 | Buffers=12109 | Gene DIRECT=8070116 | Gene MARQ=3476885 | Gene TM=1656542 | Trigger multiplicity=1 | Dead time (%)=36.064854 | Length (min.)=36.000000 | Comments=Couronne 11 | Start Date=03/04/2001 12:51:00 | 
6017 | Events=1210606 | Faraday 1=947889 | Buffers=12108 | Gene DIRECT=8399090 | Gene MARQ=3495894 | Gene TM=1686287 | Trigger multiplicity=1 | Dead time (%)=34.391590 | Length (min.)=30.000000 | Comments=Couronne 11 | Start Date=03/04/2001 13:27:00 | 
6018 | Events=186015 | Faraday 1=949775 | Buffers=1802 | Gene DIRECT=8442591 | Gene MARQ=3497060 | Gene TM=1691843 | Trigger multiplicity=1 | Dead time (%)=34.209534 | Length (min.)=4.000000 | Comments=Couronne 11 | Start Date=03/04/2001 14:01:00 | 
6019 | Events=262184 | Faraday 1=1774 | Buffers=10837 | Gene DIRECT=115128 | Gene MARQ=7477 | Gene TM=41112 | Trigger multiplicity=3 | Dead time (%)=38.190079 | Length (min.)=9.000000 | Start Date=05/04/2001 02:12:00 | 
6020 | Events=243757 | Faraday 1=2026 | Buffers=12115 | Gene DIRECT=132263 | Gene MARQ=6321 | Gene TM=40385 | Trigger multiplicity=4 | Dead time (%)=32.066349 | Length (min.)=12.000000 | 
8167 | Events=277749 | Faraday 1=3577 | Buffers=12112 | Gene DIRECT=105062 | Gene MARQ=6348 | Gene TM=18150 | Trigger multiplicity=3 | Dead time (%)=18.386450 | Length (min.)=9.500000 | 
8168 | Events=281261 | Faraday 1=3590 | Buffers=12111 | Gene DIRECT=102988 | Gene MARQ=3163 | Gene TM=18182 | Trigger multiplicity=3 | Dead time (%)=18.213875 | Length (min.)=10.000000 | 
8169 | Events=278396 | Faraday 1=3538 | Buffers=12110 | Gene DIRECT=107317 | Gene MARQ=6349 | Gene TM=17956 | Trigger multiplicity=3 | Dead time (%)=17.783852 | Length (min.)=10.000000 | 
8170 | Events=278028 | Faraday 1=3591 | Buffers=12115 | Gene DIRECT=103706 | Gene MARQ=6348 | Gene TM=17922 | Trigger multiplicity=3 | Dead time (%)=18.408348 | Length (min.)=9.500000 | 
8171 | Events=275522 | Faraday 1=3609 | Buffers=12111 | Gene DIRECT=97561 | Gene MARQ=6340 | Gene TM=17974 | Trigger multiplicity=3 | Dead time (%)=19.703796 | Length (min.)=9.000000 | Comments=700pA | 
8172 | Events=284879 | Faraday 1=3150 | Buffers=12108 | Gene DIRECT=165624 | Gene MARQ=9518 | Gene TM=17915 | Trigger multiplicity=3 | Dead time (%)=11.476176 | Length (min.)=15.000000 | Comments=500pA | 
8173 | Events=289840 | Faraday 1=3050 | Buffers=12109 | Gene DIRECT=205619 | Gene MARQ=11756 | Gene TM=18091 | Trigger multiplicity=3 | Dead time (%)=9.331848 | Length (min.)=8.500000 | Comments=300pA | 
8174 | Events=4357 | Faraday 1=14 | Buffers=112 | Gene DIRECT=14143 | Gene MARQ=508 | Gene TM=208 | Trigger multiplicity=3 | Dead time (%)=1.525486 | Length (min.)=1.000000 | Comments=changement feuille stripping | 
8175 | Events=102371 | Faraday 1=355 | Buffers=1009 | Gene DIRECT=9131 | Gene MARQ=0 | Gene TM=2061 | Trigger multiplicity=1 | Dead time (%)=22.571461 | Length (min.)=1.000000 | Comments=Cible Au n°92 (100mg/cm2) | Start Date=26/04   10h45 | 
8176 | Events=1222466 | Faraday 1=4120 | Buffers=12015 | Gene DIRECT=113251 | Gene MARQ=6345 | Gene TM=21777 | Trigger multiplicity=1 | Dead time (%)=20.370232 | Length (min.)=10.000000 | 
8177 | Events=281221 | Faraday 1=14660 | Buffers=12117 | Gene DIRECT=87011 | Gene MARQ=3164 | Gene TM=18038 | Trigger multiplicity=3 | Dead time (%)=21.512995 | Length (min.)=8.000000 | Comments=Ifaisceau \equal 3 nA | 
8178 | Events=278489 | Faraday 1=14512 | Buffers=12093 | Gene DIRECT=92015 | Gene MARQ=6347 | Gene TM=18040 | Trigger multiplicity=3 | Dead time (%)=21.058039 | Length (min.)=8.000000 | 
8179 | Events=280555 | Faraday 1=14589 | Buffers=12111 | Gene DIRECT=90946 | Gene MARQ=3162 | Gene TM=18481 | Trigger multiplicity=3 | Dead time (%)=21.052811 | Length (min.)=8.000000 | 
8180 | Events=277030 | Faraday 1=14651 | Buffers=12110 | Gene DIRECT=88859 | Gene MARQ=6340 | Gene TM=18391 | Trigger multiplicity=3 | Dead time (%)=22.286989 | Length (min.)=8.000000 | 
8181 | Events=278621 | Faraday 1=14290 | Buffers=12112 | Gene DIRECT=94604 | Gene MARQ=6318 | Gene TM=17876 | Trigger multiplicity=3 | Dead time (%)=20.247831 | Length (min.)=8.000000 | 
8182 | Events=279339 | Faraday 1=14978 | Buffers=12115 | Gene DIRECT=82644 | Gene MARQ=3145 | Gene TM=18465 | Trigger multiplicity=3 | Dead time (%)=23.226707 | Length (min.)=8.000000 | 
8183 | Events=277845 | Faraday 1=14797 | Buffers=12115 | Gene DIRECT=85128 | Gene MARQ=6341 | Gene TM=18042 | Trigger multiplicity=3 | Dead time (%)=22.899717 | Length (min.)=8.000000 | 
8184 | Events=278487 | Faraday 1=14845 | Buffers=12113 | Gene DIRECT=82299 | Gene MARQ=3154 | Gene TM=18181 | Trigger multiplicity=3 | Dead time (%)=22.971760 | Length (min.)=7.500000 | 
8185 | Events=278759 | Faraday 1=14528 | Buffers=12072 | Gene DIRECT=86843 | Gene MARQ=6292 | Gene TM=17727 | Trigger multiplicity=3 | Dead time (%)=22.007175 | Length (min.)=8.000000 | 
8186 | Events=283967 | Faraday 1=14818 | Buffers=12114 | Gene DIRECT=84419 | Gene MARQ=3138 | Gene TM=18649 | Trigger multiplicity=3 | Dead time (%)=22.943861 | Length (min.)=8.000000 | 
8187 | Events=281270 | Faraday 1=14516 | Buffers=12117 | Gene DIRECT=87012 | Gene MARQ=6307 | Gene TM=18078 | Trigger multiplicity=3 | Dead time (%)=22.400099 | Length (min.)=8.000000 | 
8188 | Events=280567 | Faraday 1=14527 | Buffers=12117 | Gene DIRECT=85721 | Gene MARQ=3159 | Gene TM=17963 | Trigger multiplicity=3 | Dead time (%)=21.756983 | Length (min.)=7.500000 | 
8189 | Events=274642 | Faraday 1=14070 | Buffers=11855 | Gene DIRECT=87782 | Gene MARQ=6346 | Gene TM=17526 | Trigger multiplicity=3 | Dead time (%)=21.521194 | Length (min.)=8.000000 | 
8190 | Events=10943 | Faraday 1=1 | Buffers=2739 | Gene DIRECT=43989 | Gene MARQ=43989 | Gene TM=0 | Trigger multiplicity=1 | Dead time (%)=0.000000 | Length (min.)=4.000000 | Comments=Run Piedestal Chio/Si/Etalon | Start Date=26/04/01 14:54 | 
8191 | Events=9091 | Faraday 1=2 | Buffers=2275 | Gene DIRECT=36577 | Gene MARQ=36577 | Gene TM=0 | Trigger multiplicity=1 | Dead time (%)=0.000000 | Length (min.)=3.000000 | Comments=Run Piedestal Csi | Start Date=26/04/01 15:13 | 
8192 | Events=89795 | Faraday 1=16 | Buffers=4454 | Gene DIRECT=1465859 | Gene MARQ=1465859 | Gene TM=0 | Trigger multiplicity=1 | Dead time (%)=0.000000 | Length (min.)=132.000000 | Comments=Run Automate  Si/Chio | Start Date=26/04/01 15:54 | 
8193 | Events=933150 | Faraday 1=2040 | Buffers=12111 | Gene DIRECT=84118 | Gene MARQ=6330 | Gene TM=19635 | Trigger multiplicity=1 | Dead time (%)=25.241682 | Length (min.)=7.500000 | Comments=start beam xe 29mev | Start Date=27/04/2001 | 
8194 | Events=943394 | Faraday 1=1994 | Buffers=12114 | Gene DIRECT=84747 | Gene MARQ=3149 | Gene TM=20050 | Trigger multiplicity=1 | Dead time (%)=24.571680 | Length (min.)=13.500000 | 
8195 | Events=938992 | Faraday 1=1985 | Buffers=12110 | Gene DIRECT=88691 | Gene MARQ=6278 | Gene TM=20240 | Trigger multiplicity=1 | Dead time (%)=24.559233 | Length (min.)=8.000000 | 
8196 | Events=161649 | Faraday 1=332 | Buffers=2048 | Gene DIRECT=14964 | Gene MARQ=0 | Gene TM=3697 | Trigger multiplicity=1 | Dead time (%)=24.705961 | Length (min.)=1.500000 | Comments=arret pour passer en m>\equal3 | 
8197 | Events=297246 | Faraday 1=3069 | Buffers=12109 | Gene DIRECT=153620 | Gene MARQ=6336 | Gene TM=18601 | Trigger multiplicity=3 | Dead time (%)=12.629342 | Length (min.)=14.000000 | 
8198 | Events=297163 | Faraday 1=3016 | Buffers=12111 | Gene DIRECT=166715 | Gene MARQ=9475 | Gene TM=18405 | Trigger multiplicity=3 | Dead time (%)=11.705037 | Length (min.)=15.000000 | 
8199 | Events=37916 | Faraday 1=396 | Buffers=1625 | Gene DIRECT=22598 | Gene MARQ=3143 | Gene TM=2547 | Trigger multiplicity=3 | Dead time (%)=13.091750 | Length (min.)=2.000000 | 
8200 | Events=1040066 | Faraday 1=1739 | Buffers=12112 | Gene DIRECT=79243 | Gene MARQ=0 | Gene TM=20220 | Trigger multiplicity=1 | Dead time (%)=25.516449 | Length (min.)=7.000000 | Start Date=28/04/2001 | 
8201 | Events=891159 | Faraday 1=1552 | Buffers=10361 | Gene DIRECT=78243 | Gene MARQ=0 | Gene TM=17153 | Trigger multiplicity=1 | Dead time (%)=21.922728 | Length (min.)=7.000000 | Comments=Sans Gene MARQ | 
8202 | Events=981634 | Faraday 1=1988 | Buffers=12111 | Gene DIRECT=78762 | Gene MARQ=0 | Gene TM=19742 | Trigger multiplicity=3 | Dead time (%)=25.065388 | Length (min.)=7.000000 | Comments=Sans Gene MARQ | 
8203 | Events=972785 | Faraday 1=2053 | Buffers=12117 | Gene DIRECT=79394 | Gene MARQ=0 | Gene TM=20106 | Trigger multiplicity=3 | Dead time (%)=25.324331 | Length (min.)=7.000000 | Comments=Sans Gene MARQ | 
8204 | Events=955014 | Faraday 1=2082 | Buffers=12110 | Gene DIRECT=78623 | Gene MARQ=0 | Gene TM=19931 | Trigger multiplicity=3 | Dead time (%)=25.350088 | Length (min.)=7.000000 | Comments=Sans Gene MARQ | 
8205 | Events=990682 | Faraday 1=1974 | Buffers=12110 | Gene DIRECT=110213 | Gene MARQ=0 | Gene TM=20690 | Trigger multiplicity=3 | Dead time (%)=18.772739 | Length (min.)=10.000000 | Comments=Sans Gene MARQ | 
8206 | Events=914941 | Faraday 1=2234 | Buffers=11570 | Gene DIRECT=86997 | Gene MARQ=0 | Gene TM=28371 | Trigger multiplicity=3 | Dead time (%)=32.611469 | Length (min.)=10.000000 | Comments=Sans Gene MARQ | 
8207 | Events=315884 | Faraday 1=3290 | Buffers=12114 | Gene DIRECT=137559 | Gene MARQ=0 | Gene TM=25949 | Trigger multiplicity=3 | Dead time (%)=18.863905 | Length (min.)=12.000000 | Comments=Sans Gene MARQ | 
8208 | Events=315167 | Faraday 1=3161 | Buffers=12109 | Gene DIRECT=125732 | Gene MARQ=0 | Gene TM=19346 | Trigger multiplicity=3 | Dead time (%)=15.386696 | Length (min.)=11.000000 | Comments=Sans Gene MARQ | 
8209 | Events=314811 | Faraday 1=3405 | Buffers=12111 | Gene DIRECT=138748 | Gene MARQ=15833 | Gene TM=19286 | Trigger multiplicity=3 | Dead time (%)=15.690517 | Length (min.)=12.000000 | 
8210 | Events=314117 | Faraday 1=3123 | Buffers=12110 | Gene DIRECT=125526 | Gene MARQ=6340 | Gene TM=19200 | Trigger multiplicity=3 | Dead time (%)=16.109274 | Length (min.)=11.000000 | 
8211 | Events=251615 | Faraday 1=2378 | Buffers=9606 | Gene DIRECT=113130 | Gene MARQ=6339 | Gene TM=14614 | Trigger multiplicity=3 | Dead time (%)=13.684674 | Length (min.)=10.000000 | Comments=disjonction crate 1 | 
8212 | Events=282940 | Faraday 1=2743 | Buffers=10876 | Gene DIRECT=127876 | Gene MARQ=8750 | Gene TM=17181 | Trigger multiplicity=3 | Dead time (%)=14.422544 | Length (min.)=11.000000 | 
8213 | Events=314708 | Faraday 1=2993 | Buffers=12110 | Gene DIRECT=135076 | Gene MARQ=6336 | Gene TM=18356 | Trigger multiplicity=3 | Dead time (%)=14.258195 | Length (min.)=11.000000 | 
8214 | Events=315067 | Faraday 1=3034 | Buffers=12111 | Gene DIRECT=138065 | Gene MARQ=6332 | Gene TM=19217 | Trigger multiplicity=3 | Dead time (%)=14.587840 | Length (min.)=12.500000 | 
8215 | Events=314582 | Faraday 1=3021 | Buffers=12108 | Gene DIRECT=145211 | Gene MARQ=9512 | Gene TM=19083 | Trigger multiplicity=3 | Dead time (%)=14.062742 | Length (min.)=13.000000 | 
8216 | Events=317039 | Faraday 1=2970 | Buffers=12111 | Gene DIRECT=163220 | Gene MARQ=9507 | Gene TM=18998 | Trigger multiplicity=3 | Dead time (%)=12.359397 | Length (min.)=15.000000 | 
8217 | Events=316197 | Faraday 1=2970 | Buffers=12110 | Gene DIRECT=153151 | Gene MARQ=9501 | Gene TM=19259 | Trigger multiplicity=3 | Dead time (%)=13.406892 | Length (min.)=14.000000 | 
8218 | Events=317757 | Faraday 1=2916 | Buffers=12113 | Gene DIRECT=167834 | Gene MARQ=9507 | Gene TM=19116 | Trigger multiplicity=3 | Dead time (%)=12.073746 | Length (min.)=15.000000 | 
8219 | Events=268842 | Faraday 1=2347 | Buffers=10063 | Gene DIRECT=171577 | Gene MARQ=9506 | Gene TM=15981 | Trigger multiplicity=3 | Dead time (%)=9.860494 | Length (min.)=15.000000 | 
8220 | Events=315268 | Faraday 1=3022 | Buffers=12113 | Gene DIRECT=139184 | Gene MARQ=6337 | Gene TM=19095 | Trigger multiplicity=3 | Dead time (%)=14.373678 | Length (min.)=12.000000 | 
8221 | Events=315076 | Faraday 1=3012 | Buffers=12113 | Gene DIRECT=145515 | Gene MARQ=9507 | Gene TM=18798 | Trigger multiplicity=3 | Dead time (%)=13.821246 | Length (min.)=13.000000 | 
8222 | Events=316671 | Faraday 1=3008 | Buffers=12110 | Gene DIRECT=146965 | Gene MARQ=9504 | Gene TM=19041 | Trigger multiplicity=3 | Dead time (%)=13.851929 | Length (min.)=13.000000 | 
8223 | Events=318514 | Faraday 1=2957 | Buffers=12108 | Gene DIRECT=150005 | Gene MARQ=6323 | Gene TM=19318 | Trigger multiplicity=3 | Dead time (%)=13.444969 | Length (min.)=13.000000 | 
8224 | Events=320960 | Faraday 1=2921 | Buffers=12111 | Gene DIRECT=171808 | Gene MARQ=9508 | Gene TM=19088 | Trigger multiplicity=3 | Dead time (%)=11.760937 | Length (min.)=16.000000 | 
8225 | Events=319942 | Faraday 1=2928 | Buffers=12110 | Gene DIRECT=161306 | Gene MARQ=9506 | Gene TM=19128 | Trigger multiplicity=3 | Dead time (%)=12.600791 | Length (min.)=14.000000 | 
8226 | Events=321942 | Faraday 1=2915 | Buffers=12109 | Gene DIRECT=165930 | Gene MARQ=9507 | Gene TM=19290 | Trigger multiplicity=3 | Dead time (%)=12.331946 | Length (min.)=15.000000 | 
8227 | Events=323315 | Faraday 1=2874 | Buffers=12109 | Gene DIRECT=167864 | Gene MARQ=9507 | Gene TM=19196 | Trigger multiplicity=3 | Dead time (%)=12.121978 | Length (min.)=15.000000 | 
8228 | Events=324280 | Faraday 1=2999 | Buffers=12109 | Gene DIRECT=180598 | Gene MARQ=9513 | Gene TM=19531 | Trigger multiplicity=3 | Dead time (%)=11.415963 | Length (min.)=16.000000 | 
8229 | Events=22109 | Faraday 1=211 | Buffers=839 | Gene DIRECT=14249 | Gene MARQ=3169 | Gene TM=1556 | Trigger multiplicity=3 | Dead time (%)=14.043322 | Length (min.)=1.000000 | Comments=disjonction crate1 | 
8230 | Events=319983 | Faraday 1=2879 | Buffers=12109 | Gene DIRECT=169849 | Gene MARQ=9507 | Gene TM=19114 | Trigger multiplicity=3 | Dead time (%)=11.920770 | Length (min.)=15.000000 | 
8231 | Events=307327 | Faraday 1=2708 | Buffers=11562 | Gene DIRECT=171388 | Gene MARQ=9511 | Gene TM=18419 | Trigger multiplicity=3 | Dead time (%)=11.378392 | Length (min.)=15.000000 | 
8232 | Events=319378 | Faraday 1=2878 | Buffers=12110 | Gene DIRECT=175699 | Gene MARQ=9507 | Gene TM=19159 | Trigger multiplicity=3 | Dead time (%)=11.528233 | Length (min.)=16.000000 | 
8233 | Events=323351 | Faraday 1=2843 | Buffers=12110 | Gene DIRECT=187354 | Gene MARQ=9506 | Gene TM=19360 | Trigger multiplicity=3 | Dead time (%)=10.885700 | Length (min.)=17.000000 | 
8234 | Events=317600 | Faraday 1=2896 | Buffers=12110 | Gene DIRECT=183844 | Gene MARQ=12660 | Gene TM=19190 | Trigger multiplicity=3 | Dead time (%)=11.210160 | Length (min.)=17.000000 | 
8235 | Events=308803 | Faraday 1=2954 | Buffers=12109 | Gene DIRECT=168205 | Gene MARQ=9504 | Gene TM=19037 | Trigger multiplicity=3 | Dead time (%)=11.995514 | Length (min.)=15.000000 | 
8236 | Events=310009 | Faraday 1=2939 | Buffers=12110 | Gene DIRECT=177509 | Gene MARQ=9508 | Gene TM=19048 | Trigger multiplicity=3 | Dead time (%)=11.338028 | Length (min.)=16.000000 | 
8237 | Events=308472 | Faraday 1=3003 | Buffers=12087 | Gene DIRECT=151052 | Gene MARQ=6337 | Gene TM=18869 | Trigger multiplicity=3 | Dead time (%)=13.038732 | Length (min.)=15.000000 | 
8238 | Events=311078 | Faraday 1=3022 | Buffers=12109 | Gene DIRECT=167562 | Gene MARQ=9508 | Gene TM=18601 | Trigger multiplicity=3 | Dead time (%)=11.768763 | Length (min.)=15.000000 | 
8239 | Events=308694 | Faraday 1=3075 | Buffers=12110 | Gene DIRECT=144776 | Gene MARQ=9509 | Gene TM=19031 | Trigger multiplicity=3 | Dead time (%)=14.069211 | Length (min.)=13.000000 | 
8240 | Events=308564 | Faraday 1=3072 | Buffers=12110 | Gene DIRECT=138758 | Gene MARQ=6347 | Gene TM=18975 | Trigger multiplicity=3 | Dead time (%)=14.330380 | Length (min.)=12.000000 | 
8241 | Events=307438 | Faraday 1=3142 | Buffers=12109 | Gene DIRECT=129451 | Gene MARQ=9507 | Gene TM=18871 | Trigger multiplicity=3 | Dead time (%)=15.733175 | Length (min.)=11.000000 | 
8242 | Events=307451 | Faraday 1=3188 | Buffers=12111 | Gene DIRECT=121702 | Gene MARQ=6332 | Gene TM=18957 | Trigger multiplicity=3 | Dead time (%)=16.431480 | Length (min.)=11.000000 | 
8243 | Events=307588 | Faraday 1=3196 | Buffers=12111 | Gene DIRECT=122347 | Gene MARQ=6339 | Gene TM=19191 | Trigger multiplicity=3 | Dead time (%)=16.542824 | Length (min.)=12.000000 | 
8244 | Events=306080 | Faraday 1=3163 | Buffers=12114 | Gene DIRECT=122376 | Gene MARQ=6337 | Gene TM=18898 | Trigger multiplicity=3 | Dead time (%)=16.285904 | Length (min.)=11.000000 | 
8245 | Events=306827 | Faraday 1=3149 | Buffers=12114 | Gene DIRECT=124995 | Gene MARQ=6323 | Gene TM=18615 | Trigger multiplicity=3 | Dead time (%)=15.686092 | Length (min.)=11.000000 | 
8246 | Events=306254 | Faraday 1=3143 | Buffers=12114 | Gene DIRECT=127290 | Gene MARQ=9499 | Gene TM=18834 | Trigger multiplicity=3 | Dead time (%)=15.989337 | Length (min.)=11.000000 | 
8247 | Events=307756 | Faraday 1=3152 | Buffers=12110 | Gene DIRECT=125457 | Gene MARQ=6346 | Gene TM=19014 | Trigger multiplicity=3 | Dead time (%)=15.963262 | Length (min.)=11.000000 | 
8248 | Events=304360 | Faraday 1=3379 | Buffers=12112 | Gene DIRECT=100607 | Gene MARQ=6333 | Gene TM=18787 | Trigger multiplicity=3 | Dead time (%)=19.928082 | Length (min.)=9.000000 | 
8249 | Events=304962 | Faraday 1=3361 | Buffers=12112 | Gene DIRECT=110096 | Gene MARQ=6327 | Gene TM=18733 | Trigger multiplicity=3 | Dead time (%)=18.052597 | Length (min.)=10.000000 | 
8250 | Events=304555 | Faraday 1=3337 | Buffers=12111 | Gene DIRECT=103635 | Gene MARQ=3177 | Gene TM=18609 | Trigger multiplicity=3 | Dead time (%)=18.524158 | Length (min.)=9.000000 | 
8251 | Events=3270 | Faraday 1=39 | Buffers=135 | Gene DIRECT=4376 | Gene MARQ=3171 | Gene TM=415 | Trigger multiplicity=3 | Dead time (%)=34.439835 | Length (min.)=1.000000 | 
8252 | Events=934574 | Faraday 1=2221 | Buffers=12111 | Gene DIRECT=74860 | Gene MARQ=3160 | Gene TM=19239 | Trigger multiplicity=1 | Dead time (%)=26.832636 | Length (min.)=7.000000 | 
8253 | Events=853989 | Faraday 1=1999 | Buffers=11102 | Gene DIRECT=71823 | Gene MARQ=4236 | Gene TM=17629 | Trigger multiplicity=1 | Dead time (%)=26.083418 | Length (min.)=7.000000 | 
8254 | Events=1041404 | Faraday 1=2232 | Buffers=12117 | Gene DIRECT=79438 | Gene MARQ=6340 | Gene TM=19200 | Trigger multiplicity=1 | Dead time (%)=26.266108 | Length (min.)=7.000000 | Start Date=28/04/2001 | 
8255 | Events=1029120 | Faraday 1=2180 | Buffers=12117 | Gene DIRECT=79651 | Gene MARQ=3165 | Gene TM=19790 | Trigger multiplicity=1 | Dead time (%)=25.874016 | Length (min.)=7.000000 | 
8256 | Events=1061846 | Faraday 1=3 | Buffers=10199 | Gene DIRECT=105707 | Gene MARQ=6338 | Gene TM=24796 | Trigger multiplicity=3 | Dead time (%)=24.953457 | Length (min.)=9.000000 | Comments=Infos echelles sont peut-etre celles du dernier run de DLT37 | 
8257 | Events=0 | Faraday 1=0 | Buffers=0 | Gene DIRECT=0 | Gene MARQ=0 | Gene TM=0 | Trigger multiplicity=3 | Dead time (%)=0.000000 | Length (min.)=0.000000 | Comments=fichier introuvable | Start Date=28/04/2001 | 
8258 | Events=300959 | Faraday 1=3603 | Buffers=12114 | Gene DIRECT=105745 | Gene MARQ=6334 | Gene TM=18317 | Trigger multiplicity=3 | Dead time (%)=18.425526 | Length (min.)=9.000000 | 
8259 | Events=301952 | Faraday 1=3597 | Buffers=12112 | Gene DIRECT=108533 | Gene MARQ=6332 | Gene TM=18365 | Trigger multiplicity=3 | Dead time (%)=17.969492 | Length (min.)=10.000000 | 
8260 | Events=330850 | Faraday 1=3478 | Buffers=12111 | Gene DIRECT=103935 | Gene MARQ=6323 | Gene TM=18280 | Trigger multiplicity=3 | Dead time (%)=18.727205 | Length (min.)=9.000000 | 
8261 | Events=320986 | Faraday 1=3484 | Buffers=12110 | Gene DIRECT=106692 | Gene MARQ=6326 | Gene TM=18243 | Trigger multiplicity=3 | Dead time (%)=18.176474 | Length (min.)=10.000000 | 
8262 | Events=312808 | Faraday 1=3462 | Buffers=12113 | Gene DIRECT=112088 | Gene MARQ=6295 | Gene TM=18367 | Trigger multiplicity=3 | Dead time (%)=17.361261 | Length (min.)=10.000000 | 
8263 | Events=321273 | Faraday 1=3366 | Buffers=12110 | Gene DIRECT=120089 | Gene MARQ=6277 | Gene TM=18433 | Trigger multiplicity=3 | Dead time (%)=16.196007 | Length (min.)=9.000000 | 
8264 | Events=313001 | Faraday 1=3458 | Buffers=12112 | Gene DIRECT=108445 | Gene MARQ=6267 | Gene TM=18237 | Trigger multiplicity=3 | Dead time (%)=17.848265 | Length (min.)=9.000000 | 
8265 | Events=309877 | Faraday 1=3515 | Buffers=12112 | Gene DIRECT=102784 | Gene MARQ=6257 | Gene TM=18518 | Trigger multiplicity=3 | Dead time (%)=19.184269 | Length (min.)=10.000000 | 
8266 | Events=309473 | Faraday 1=3402 | Buffers=12111 | Gene DIRECT=145374 | Gene MARQ=6252 | Gene TM=18309 | Trigger multiplicity=3 | Dead time (%)=13.160392 | Length (min.)=13.000000 | 
8267 | Events=306498 | Faraday 1=3369 | Buffers=12115 | Gene DIRECT=121133 | Gene MARQ=9372 | Gene TM=18098 | Trigger multiplicity=3 | Dead time (%)=16.193485 | Length (min.)=11.000000 | 
8268 | Events=307250 | Faraday 1=3387 | Buffers=12111 | Gene DIRECT=116197 | Gene MARQ=6247 | Gene TM=18114 | Trigger multiplicity=3 | Dead time (%)=16.474762 | Length (min.)=11.000000 | 
