# Runlist.csv file written by KVINDRADB::WriteRunListFile on Tue Dec  7 10:55:16 2010
Version=10
2 | Buffers=8067 | Events=32247 | Faraday 1=0 | Faraday 2=0 | DEC=0 | FC=0 | OK=0 | FT=0 | AVL=0 | OCD=0 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=35976 | Gene TM=0 | Gene MARQ=35976 | OA=0 | RAZ=0 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | PRG23=0 | Length (min.)=48.660367 | Size (MB)=126.046900 | Dead time (%)=0.000000 | Start Date=12-NOV-2010 09:31:29.00 | End Date=12-NOV-2010 10:20:19.00 | Comments=Piedestaux ChIo/Si sans HT | 
571 | Buffers=6308 | Events=513074 | Faraday 1=0 | PRG23=5168 | DEC=641133 | FC=513687 | OK=513687 | FT=513687 | AVL=0 | OCD=513687 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=93976 | Gene TM=25119 | Gene MARQ=0 | OA=513687 | RAZ=513688 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.516108 | Size (MB)=98.562500 | Dead time (%)=26.729164 | Start Date=3-DEC-2010 03:04:06.00 | End Date=3-DEC-2010 03:12:22.00 | 
572 | Buffers=6309 | Events=515755 | Faraday 1=0 | PRG23=5165 | DEC=643871 | FC=515693 | OK=515693 | FT=515693 | AVL=0 | OCD=515693 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94666 | Gene TM=25178 | Gene MARQ=0 | OA=515693 | RAZ=515694 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.551768 | Size (MB)=98.578120 | Dead time (%)=26.596666 | Start Date=3-DEC-2010 03:12:22.00 | End Date=3-DEC-2010 03:21:08.00 | 
573 | Buffers=6309 | Events=512272 | Faraday 1=0 | PRG23=5080 | DEC=639505 | FC=512335 | OK=512335 | FT=512335 | AVL=0 | OCD=512335 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=93710 | Gene TM=25206 | Gene MARQ=0 | OA=512335 | RAZ=512335 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.501602 | Size (MB)=98.578120 | Dead time (%)=26.897877 | Start Date=3-DEC-2010 03:21:08.00 | End Date=3-DEC-2010 03:29:24.00 | 
574 | Buffers=6307 | Events=515307 | Faraday 1=1 | PRG23=5176 | DEC=642147 | FC=514940 | OK=514940 | FT=514940 | AVL=0 | OCD=514940 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94663 | Gene TM=25328 | Gene MARQ=0 | OA=514940 | RAZ=514940 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.541757 | Size (MB)=98.546880 | Dead time (%)=26.755966 | Start Date=3-DEC-2010 03:29:24.00 | End Date=3-DEC-2010 03:38:10.00 | 
575 | Buffers=6308 | Events=512188 | Faraday 1=1 | PRG23=5120 | DEC=640121 | FC=512777 | OK=512777 | FT=512777 | AVL=0 | OCD=512777 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=93742 | Gene TM=24882 | Gene MARQ=0 | OA=512777 | RAZ=512778 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.497358 | Size (MB)=98.562500 | Dead time (%)=26.543064 | Start Date=3-DEC-2010 03:38:10.00 | End Date=3-DEC-2010 03:46:25.00 | 
576 | Buffers=6308 | Events=515107 | Faraday 1=1 | PRG23=5151 | DEC=641498 | FC=514577 | OK=514577 | FT=514577 | AVL=0 | OCD=514577 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94350 | Gene TM=25112 | Gene MARQ=0 | OA=514577 | RAZ=514578 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.525918 | Size (MB)=98.562500 | Dead time (%)=26.615791 | Start Date=3-DEC-2010 03:46:25.00 | End Date=3-DEC-2010 03:55:11.00 | 
577 | Buffers=6309 | Events=512698 | Faraday 1=0 | PRG23=5118 | DEC=641213 | FC=513422 | OK=513422 | FT=513422 | AVL=0 | OCD=513422 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94048 | Gene TM=25253 | Gene MARQ=0 | OA=513422 | RAZ=513423 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.461295 | Size (MB)=98.578120 | Dead time (%)=26.851183 | Start Date=3-DEC-2010 03:55:13.00 | End Date=3-DEC-2010 04:03:27.00 | 
578 | Buffers=6307 | Events=516397 | Faraday 1=2 | PRG23=5189 | DEC=643417 | FC=516153 | OK=516153 | FT=516153 | AVL=0 | OCD=516153 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94922 | Gene TM=25677 | Gene MARQ=0 | OA=516153 | RAZ=516153 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.569552 | Size (MB)=98.546880 | Dead time (%)=27.050631 | Start Date=3-DEC-2010 04:03:27.00 | End Date=3-DEC-2010 04:12:14.00 | 
579 | Buffers=6306 | Events=512532 | Faraday 1=0 | PRG23=5128 | DEC=638864 | FC=512202 | OK=512202 | FT=512202 | AVL=0 | OCD=512202 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=93791 | Gene TM=24833 | Gene MARQ=0 | OA=512202 | RAZ=512202 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.496475 | Size (MB)=98.531250 | Dead time (%)=26.476954 | Start Date=3-DEC-2010 04:12:14.00 | End Date=3-DEC-2010 04:20:29.00 | 
580 | Buffers=6308 | Events=515756 | Faraday 1=1 | PRG23=5141 | DEC=644217 | FC=516008 | OK=516008 | FT=516008 | AVL=0 | OCD=516008 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94538 | Gene TM=25194 | Gene MARQ=0 | OA=516008 | RAZ=516008 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.484872 | Size (MB)=98.562500 | Dead time (%)=26.649601 | Start Date=3-DEC-2010 04:21:00.00 | End Date=3-DEC-2010 04:29:15.00 | 
581 | Buffers=6307 | Events=512793 | Faraday 1=0 | PRG23=5155 | DEC=640024 | FC=512834 | OK=512834 | FT=512834 | AVL=0 | OCD=512834 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94131 | Gene TM=25131 | Gene MARQ=0 | OA=512834 | RAZ=512835 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.518152 | Size (MB)=98.546880 | Dead time (%)=26.697899 | Start Date=3-DEC-2010 04:29:15.00 | End Date=3-DEC-2010 04:38:00.00 | 
582 | Buffers=6307 | Events=515111 | Faraday 1=1 | PRG23=5181 | DEC=642072 | FC=514950 | OK=514950 | FT=514950 | AVL=0 | OCD=514950 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94491 | Gene TM=25157 | Gene MARQ=0 | OA=514950 | RAZ=514951 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.526280 | Size (MB)=98.546880 | Dead time (%)=26.623699 | Start Date=3-DEC-2010 04:38:00.00 | End Date=3-DEC-2010 04:46:16.00 | 
583 | Buffers=6306 | Events=512541 | Faraday 1=1 | PRG23=5136 | DEC=639557 | FC=512533 | OK=512533 | FT=512533 | AVL=0 | OCD=512533 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=93889 | Gene TM=25106 | Gene MARQ=0 | OA=512533 | RAZ=512534 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.424438 | Size (MB)=98.531250 | Dead time (%)=26.740088 | Start Date=3-DEC-2010 04:46:18.00 | End Date=3-DEC-2010 04:55:00.00 | 
584 | Buffers=6308 | Events=515377 | Faraday 1=0 | PRG23=5110 | DEC=643653 | FC=515722 | OK=515722 | FT=515722 | AVL=0 | OCD=515722 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94444 | Gene TM=25354 | Gene MARQ=0 | OA=515722 | RAZ=515723 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.478392 | Size (MB)=98.562500 | Dead time (%)=26.845537 | Start Date=3-DEC-2010 04:55:02.00 | End Date=3-DEC-2010 05:03:17.00 | 
585 | Buffers=6309 | Events=513026 | Faraday 1=0 | PRG23=5135 | DEC=640708 | FC=513535 | OK=513535 | FT=513535 | AVL=0 | OCD=513535 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94230 | Gene TM=24927 | Gene MARQ=0 | OA=513535 | RAZ=513536 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.522458 | Size (MB)=98.578120 | Dead time (%)=26.453360 | Start Date=3-DEC-2010 05:03:17.00 | End Date=3-DEC-2010 05:12:02.00 | 
586 | Buffers=6308 | Events=515035 | Faraday 1=1 | PRG23=5162 | DEC=641999 | FC=514464 | OK=514464 | FT=514464 | AVL=0 | OCD=514464 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94465 | Gene TM=24971 | Gene MARQ=0 | OA=514464 | RAZ=514465 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.548717 | Size (MB)=98.562500 | Dead time (%)=26.434130 | Start Date=3-DEC-2010 05:12:03.00 | End Date=3-DEC-2010 05:20:19.00 | 
587 | Buffers=6308 | Events=513076 | Faraday 1=0 | PRG23=5137 | DEC=641011 | FC=513669 | OK=513669 | FT=513669 | AVL=0 | OCD=513669 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94283 | Gene TM=25530 | Gene MARQ=0 | OA=513669 | RAZ=513670 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.519718 | Size (MB)=98.562500 | Dead time (%)=27.078053 | Start Date=3-DEC-2010 05:20:19.00 | End Date=3-DEC-2010 05:29:05.00 | 
588 | Buffers=6308 | Events=514652 | Faraday 1=0 | PRG23=5158 | DEC=641117 | FC=514016 | OK=514016 | FT=514016 | AVL=0 | OCD=514016 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94376 | Gene TM=25203 | Gene MARQ=0 | OA=514016 | RAZ=514017 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.552235 | Size (MB)=98.562500 | Dead time (%)=26.704882 | Start Date=3-DEC-2010 05:29:05.00 | End Date=3-DEC-2010 05:37:21.00 | 
589 | Buffers=6306 | Events=514280 | Faraday 1=0 | PRG23=5141 | DEC=641967 | FC=514271 | OK=514271 | FT=514271 | AVL=0 | OCD=514271 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94632 | Gene TM=25174 | Gene MARQ=0 | OA=514271 | RAZ=514272 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.541667 | Size (MB)=98.531250 | Dead time (%)=26.601995 | Start Date=3-DEC-2010 05:37:22.00 | End Date=3-DEC-2010 05:46:08.00 | 
590 | Buffers=6308 | Events=514518 | Faraday 1=0 | PRG23=5161 | DEC=642850 | FC=514950 | OK=514950 | FT=514950 | AVL=0 | OCD=514950 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94096 | Gene TM=24836 | Gene MARQ=0 | OA=514950 | RAZ=514951 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.451705 | Size (MB)=98.562500 | Dead time (%)=26.394321 | Start Date=3-DEC-2010 05:46:09.00 | End Date=3-DEC-2010 05:54:23.00 | 
591 | Buffers=6308 | Events=514821 | Faraday 1=0 | PRG23=5162 | DEC=641334 | FC=514617 | OK=514617 | FT=514617 | AVL=0 | OCD=514617 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94657 | Gene TM=24937 | Gene MARQ=0 | OA=514617 | RAZ=514617 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.529493 | Size (MB)=98.562500 | Dead time (%)=26.344591 | Start Date=3-DEC-2010 05:54:23.00 | End Date=3-DEC-2010 06:03:09.00 | 
592 | Buffers=6308 | Events=512790 | Faraday 1=0 | PRG23=5145 | DEC=639791 | FC=512899 | OK=512899 | FT=512899 | AVL=0 | OCD=512899 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=93964 | Gene TM=25509 | Gene MARQ=0 | OA=512899 | RAZ=512899 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.526287 | Size (MB)=98.562500 | Dead time (%)=27.147631 | Start Date=3-DEC-2010 06:03:09.00 | End Date=3-DEC-2010 06:11:25.00 | 
593 | Buffers=6308 | Events=515565 | Faraday 1=0 | PRG23=5159 | DEC=643156 | FC=516021 | OK=516021 | FT=516021 | AVL=0 | OCD=516021 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94941 | Gene TM=25797 | Gene MARQ=0 | OA=516021 | RAZ=516021 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.568838 | Size (MB)=98.562500 | Dead time (%)=27.171612 | Start Date=3-DEC-2010 06:11:25.00 | End Date=3-DEC-2010 06:20:12.00 | 
594 | Buffers=6309 | Events=512969 | Faraday 1=0 | PRG23=5117 | DEC=640815 | FC=513141 | OK=513141 | FT=513141 | AVL=0 | OCD=513141 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94015 | Gene TM=24760 | Gene MARQ=0 | OA=513141 | RAZ=513142 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.525715 | Size (MB)=98.578120 | Dead time (%)=26.336224 | Start Date=3-DEC-2010 06:20:12.00 | End Date=3-DEC-2010 06:28:28.00 | 
595 | Buffers=6305 | Events=515120 | Faraday 1=0 | PRG23=5183 | DEC=641436 | FC=514531 | OK=514531 | FT=514531 | AVL=0 | OCD=514531 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94700 | Gene TM=25410 | Gene MARQ=0 | OA=514531 | RAZ=514531 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.553055 | Size (MB)=98.515620 | Dead time (%)=26.832102 | Start Date=3-DEC-2010 06:28:28.00 | End Date=3-DEC-2010 06:37:14.00 | 
596 | Buffers=6307 | Events=512139 | Faraday 1=1 | PRG23=5092 | DEC=638975 | FC=512168 | OK=512168 | FT=512168 | AVL=0 | OCD=512168 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=93778 | Gene TM=25241 | Gene MARQ=0 | OA=512168 | RAZ=512168 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.423293 | Size (MB)=98.546880 | Dead time (%)=26.915695 | Start Date=3-DEC-2010 06:37:16.00 | End Date=3-DEC-2010 06:45:28.00 | 
597 | Buffers=6307 | Events=515181 | Faraday 1=0 | PRG23=5172 | DEC=642524 | FC=515196 | OK=515196 | FT=515196 | AVL=0 | OCD=515196 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94975 | Gene TM=25501 | Gene MARQ=0 | OA=515196 | RAZ=515197 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.565338 | Size (MB)=98.546880 | Dead time (%)=26.850224 | Start Date=3-DEC-2010 06:45:29.00 | End Date=3-DEC-2010 06:54:16.00 | 
598 | Buffers=6309 | Events=512891 | Faraday 1=0 | PRG23=5141 | DEC=640975 | FC=513301 | OK=513301 | FT=513301 | AVL=0 | OCD=513301 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94047 | Gene TM=24823 | Gene MARQ=0 | OA=513301 | RAZ=513302 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.523817 | Size (MB)=98.578120 | Dead time (%)=26.394249 | Start Date=3-DEC-2010 06:54:16.00 | End Date=3-DEC-2010 07:03:01.00 | 
599 | Buffers=6308 | Events=515345 | Faraday 1=0 | PRG23=5223 | DEC=641913 | FC=514976 | OK=514976 | FT=514976 | AVL=0 | OCD=514976 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94912 | Gene TM=25303 | Gene MARQ=0 | OA=514976 | RAZ=514977 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.573505 | Size (MB)=98.562500 | Dead time (%)=26.659431 | Start Date=3-DEC-2010 07:03:02.00 | End Date=3-DEC-2010 07:11:19.00 | 
600 | Buffers=6309 | Events=512534 | Faraday 1=0 | PRG23=5170 | DEC=639554 | FC=513058 | OK=513058 | FT=513058 | AVL=0 | OCD=513058 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94027 | Gene TM=25421 | Gene MARQ=0 | OA=513058 | RAZ=513058 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.530220 | Size (MB)=98.578120 | Dead time (%)=27.035851 | Start Date=3-DEC-2010 07:11:19.00 | End Date=3-DEC-2010 07:20:05.00 | 
601 | Buffers=6307 | Events=515985 | Faraday 1=0 | PRG23=5185 | DEC=643254 | FC=515735 | OK=515735 | FT=515735 | AVL=0 | OCD=515735 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94936 | Gene TM=25477 | Gene MARQ=0 | OA=515735 | RAZ=515736 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.568088 | Size (MB)=98.546880 | Dead time (%)=26.835974 | Start Date=3-DEC-2010 07:20:05.00 | End Date=3-DEC-2010 07:28:22.00 | 
602 | Buffers=6308 | Events=512786 | Faraday 1=0 | PRG23=5190 | DEC=638916 | FC=512775 | OK=512775 | FT=512775 | AVL=0 | OCD=512775 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94040 | Gene TM=24900 | Gene MARQ=0 | OA=512775 | RAZ=512775 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.526238 | Size (MB)=98.562500 | Dead time (%)=26.478094 | Start Date=3-DEC-2010 07:28:22.00 | End Date=3-DEC-2010 07:37:08.00 | 
603 | Buffers=6307 | Events=516236 | Faraday 1=0 | PRG23=5213 | DEC=643113 | FC=516306 | OK=516306 | FT=516306 | AVL=0 | OCD=516306 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94923 | Gene TM=25454 | Gene MARQ=0 | OA=516306 | RAZ=516307 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.569097 | Size (MB)=98.546880 | Dead time (%)=26.815418 | Start Date=3-DEC-2010 07:37:08.00 | End Date=3-DEC-2010 07:45:25.00 | 
604 | Buffers=6309 | Events=512482 | Faraday 1=0 | PRG23=5182 | DEC=640490 | FC=512821 | OK=512821 | FT=512821 | AVL=0 | OCD=512821 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94046 | Gene TM=24917 | Gene MARQ=0 | OA=512821 | RAZ=512821 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.500632 | Size (MB)=98.578120 | Dead time (%)=26.494482 | Start Date=3-DEC-2010 07:45:25.00 | End Date=3-DEC-2010 07:54:10.00 | 
605 | Buffers=6308 | Events=515915 | Faraday 1=1 | PRG23=5158 | DEC=643667 | FC=516164 | OK=516164 | FT=516164 | AVL=0 | OCD=516164 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94861 | Gene TM=25409 | Gene MARQ=0 | OA=516164 | RAZ=516165 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.547030 | Size (MB)=98.562500 | Dead time (%)=26.785507 | Start Date=3-DEC-2010 07:54:10.00 | End Date=3-DEC-2010 08:02:27.00 | 
606 | Buffers=6306 | Events=511909 | Faraday 1=0 | PRG23=5151 | DEC=638467 | FC=511421 | OK=511421 | FT=511421 | AVL=0 | OCD=511421 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=93788 | Gene TM=25115 | Gene MARQ=0 | OA=511421 | RAZ=511421 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.491238 | Size (MB)=98.531250 | Dead time (%)=26.778479 | Start Date=3-DEC-2010 08:02:27.00 | End Date=3-DEC-2010 08:11:12.00 | 
607 | Buffers=6306 | Events=516197 | Faraday 1=1 | PRG23=5190 | DEC=643192 | FC=516187 | OK=516187 | FT=516187 | AVL=0 | OCD=516187 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94807 | Gene TM=25389 | Gene MARQ=0 | OA=516187 | RAZ=516188 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.502347 | Size (MB)=98.531250 | Dead time (%)=26.779669 | Start Date=3-DEC-2010 08:11:14.00 | End Date=3-DEC-2010 08:19:29.00 | 
608 | Buffers=6309 | Events=512685 | Faraday 1=0 | PRG23=5173 | DEC=640794 | FC=513575 | OK=513575 | FT=513575 | AVL=0 | OCD=513575 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94168 | Gene TM=25444 | Gene MARQ=0 | OA=513575 | RAZ=513576 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.460107 | Size (MB)=98.578120 | Dead time (%)=27.019794 | Start Date=3-DEC-2010 08:20:00.00 | End Date=3-DEC-2010 08:28:14.00 | 
609 | Buffers=6309 | Events=515436 | Faraday 1=1 | PRG23=5206 | DEC=642929 | FC=515314 | OK=515314 | FT=515314 | AVL=0 | OCD=515314 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94453 | Gene TM=25562 | Gene MARQ=0 | OA=515314 | RAZ=515315 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.547125 | Size (MB)=98.578120 | Dead time (%)=27.063196 | Start Date=3-DEC-2010 08:28:14.00 | End Date=3-DEC-2010 08:37:00.00 | 
610 | Buffers=6305 | Events=511967 | Faraday 1=1 | PRG23=5170 | DEC=637826 | FC=511343 | OK=511343 | FT=511343 | AVL=0 | OCD=511343 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=93922 | Gene TM=25047 | Gene MARQ=0 | OA=511343 | RAZ=511344 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.495625 | Size (MB)=98.515620 | Dead time (%)=26.667873 | Start Date=3-DEC-2010 08:37:00.00 | End Date=3-DEC-2010 08:45:15.00 | 
611 | Buffers=6308 | Events=515652 | Faraday 1=0 | PRG23=5215 | DEC=643051 | FC=515645 | OK=515645 | FT=515645 | AVL=0 | OCD=515645 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94721 | Gene TM=25181 | Gene MARQ=0 | OA=515645 | RAZ=515645 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.511210 | Size (MB)=98.562500 | Dead time (%)=26.584391 | Start Date=3-DEC-2010 08:45:17.00 | End Date=3-DEC-2010 08:54:02.00 | 
612 | Buffers=6306 | Events=512870 | Faraday 1=0 | PRG23=5173 | DEC=639865 | FC=512862 | OK=512862 | FT=512862 | AVL=0 | OCD=512862 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94195 | Gene TM=25136 | Gene MARQ=0 | OA=512862 | RAZ=512862 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.452718 | Size (MB)=98.531250 | Dead time (%)=26.685068 | Start Date=3-DEC-2010 08:54:04.00 | End Date=3-DEC-2010 09:02:17.00 | 
613 | Buffers=6307 | Events=514871 | Faraday 1=0 | PRG23=5179 | DEC=642580 | FC=515231 | OK=515231 | FT=515231 | AVL=0 | OCD=515231 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=94647 | Gene TM=25048 | Gene MARQ=0 | OA=515231 | RAZ=515231 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=8.503340 | Size (MB)=98.546880 | Dead time (%)=26.464653 | Start Date=3-DEC-2010 09:02:20.00 | End Date=3-DEC-2010 09:11:05.00 | 
614 | Buffers=947 | Events=76619 | Faraday 1=0 | PRG23=776 | DEC=95031 | FC=76324 | OK=76324 | FT=76324 | AVL=0 | OCD=76324 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=14290 | Gene TM=4013 | Gene MARQ=0 | OA=76324 | RAZ=76325 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=1.418916 | Size (MB)=14.796880 | Dead time (%)=28.082575 | Start Date=3-DEC-2010 09:11:05.00 | End Date=3-DEC-2010 09:12:17.00 | 
615 | Buffers=6305 | Events=471438 | Faraday 1=592 | PRG23=4770 | DEC=1642664 | FC=471659 | OK=471659 | FT=471659 | AVL=0 | OCD=471659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=79686 | Gene TM=21917 | Gene MARQ=0 | OA=471659 | RAZ=471660 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=7.127763 | Size (MB)=98.515620 | Dead time (%)=27.504204 | Start Date=3-DEC-2010 11:45:27.00 | End Date=3-DEC-2010 11:53:01.00 | 
616 | Buffers=4620 | Events=344721 | Faraday 1=435 | PRG23=3268 | DEC=1179228 | FC=344659 | OK=344659 | FT=344659 | AVL=0 | OCD=344659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=56807 | Gene TM=16167 | Gene MARQ=0 | OA=344659 | RAZ=344659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=5.167318 | Size (MB)=72.187500 | Dead time (%)=28.459520 | Start Date=3-DEC-2010 11:53:03.00 | End Date=3-DEC-2010 11:58:08.00 | Comments=Nouvelle gamme tps TDC, tout le monde a 500ns | 
